,Unnamed: 0,context_translated,question_translated,text_translated,original_index
433,433,"19 වන සියවසේ අගභාගයේදී ජාඩිස්වාදීන් කලාපය පුරා ඉස්ලාමීය සමාජ ව්‍යාපාරයක් ලෙස ස්ථාපිත විය. ජාඩිස්වාදීන් නවීකරණ ගැති සහ රුසියානු විරෝධී නොවූවත් රුසියානුවන් මෙම ව්‍යාපාරය තර්ජනයක් ලෙස සැලකූහ. 1910 සිට 1913 දක්වා කාලය තුළ කොකාන්ඩ් ඛානාටයට එරෙහි නැගිටීම් වලදී රුසියානු හමුදා නැවත යථා තත්ත්වයට පත් කිරීමට අවශ්‍ය විය. පළමුවන ලෝක සංග්‍රාමයේදී බලහත්කාරයෙන් බලහත්කාරයෙන් බලහත්කාරයෙන් බඳවා ගැනීමේ තර්ජනය හේතුවෙන් කුජාන්ද්හිදී රුසියානු සොල්දාදුවන්ට පෙලපාලිකරුවන් පහර දුන් විට තවත් ප්‍රචණ්ඩ ක්‍රියා සිදුවිය. කුජන්ඩ් ඉක්මනින් පාලනය කර ගත් අතර, ටජිකිස්තානයේ විවිධ ස්ථානවල වසර පුරා ගැටුම් පැවතුනි. [උපුටා දැක්වීම අවශ්‍යයි] [උපුටා දැක්වීම අවශ්‍යයි]",ජාඩිඩ්වාදීන් තර්ජනයක් ලෙස සැලකුවේ කවුද?,රුසියානුවන්,433
434,434,"කුඩා, ගොඩබිම් සහිත රාජධානියක් වන ස්වාසිලන්තය උතුරු, බටහිර සහ දකුණින් දකුණු අප්‍රිකානු ජනරජය සහ නැගෙනහිර මොසැම්බික් විසින් මායිම් කර ඇත. ස්වාසිලන්තයේ භූමි ප්‍රමාණය කිලෝමීටර 17,364 කි. ස්වාසිලන්තයට වෙනම භූගෝලීය කලාප හතරක් ඇත. මේවා උතුරේ සිට දකුණට දිවෙන අතර උන්නතාංශය අනුව තීරණය වේ. ස්වාසිලන්තය ආසන්න වශයෙන් 26 ° 30'S, 31 ° 30'E හි පිහිටා ඇත. මොසැම්බික් දේශ සීමාව දිගේ කඳුකරයේ සිට නැගෙනහිරින් සැවානා සහ වයඹ දෙසින් වැසි වනාන්තර දක්වා ස්වාසිලන්තයට විවිධ භූ දර්ශන ඇත. මහා උසුටු ගඟ වැනි ගංගා කිහිපයක් රට පුරා ගලා යයි. මහා උසුටු ගඟ වැනි ගංගා කිහිපයක් රට පුරා ගලා යයි.",ස්වාසිලන්තයට නැගෙනහිරින් ඇති ජාතිය කුමක්ද?,මොසැම්බික්,434
435,435,"මොසැම්බික්... SCN මොළයෙන් බැහැර කර උණුසුම් පෝෂක ද්‍රාවණයක තබා තිබුණද කාලය දිගටම පවත්වා ගෙන යයි, නමුත් සාමාන්‍යයෙන් එය දෘෂ්ටි ස්නායු වලින් ආදානය ලබා ගනී, රෙටිනොහයිපොතාලමික් පත්‍රිකාව (RHT) හරහා දෛනික ආලෝක-අඳුරු චක්‍රවලට ඉඩ සලසයි. ඔරලෝසුව ක්‍රමාංකනය කරන්න.",SCN හට දෘෂ්ටි ස්නායු වලින් තොරතුරු ලැබෙන්නේ කුමක් හරහාද?,රෙටිනොහයිපොතාලමික් පත්රිකාව (RHT,435
436,436,"රෙටිනොහයිපොතාලමික් පත්රිකාව (RHT... ආණ්ඩුකාරවරයකු හෝ අණ දෙන නිලධාරියෙකු ධනයට ආකර්ෂණය වන බව ඔහුට හැඟුනේ නම්, ඔහු ඔහුගේ තනතුරෙන් ඉවත් කළේය.",දෙවන කාලිෆ් කවුද?,උමර්,436
437,437,"නසාර් අරාබි ලෝකයේ සුවිශේෂී චරිතයක් ලෙස පවතී, විශේෂයෙන් සමාජ සාධාරණත්වය සහ අරාබි සමගිය, නවීකරණ ප්‍රතිපත්ති සහ අධිරාජ්‍ය විරෝධී උත්සාහයන් සඳහා ඔහු ගෙන ඇති පියවර. ඔහුගේ ජනාධිපති ධුරය ඊජිප්තු සංස්කෘතික උත්පාතයකට අනුබල දුන් අතර අස්වාන් වේල්ල සහ හෙල්වාන් නගරය ඇතුළු විශාල කාර්මික ව්‍යාපෘති දියත් කළේය. නසාර්ගේ විරුද්ධවාදීන් ඔහුගේ අධිකාරීවාදය, ඔහුගේ රජයේ මානව හිමිකම් උල්ලං, නය කිරීම්, පුරවැසියා සමඟ ඔහුගේ ජනතාවාදී සම්බන්ධතාවය සහ සිවිල් ආයතන පිහිටුවීමට අපොහොසත් වීම, ඊජිප්තුවේ අනාගත ආ ict ාදායක පාලනය සඳහා ඔහුගේ උරුමයට දොස් පවරයි. ඉතිහාස ians යින් නාසර් විස්තර කරන්නේ 20 වන සියවසේ මැද පෙරදිග දේශපාලන චරිතයක් ලෙස ය. ඉතිහාස ians යින් නාසර් විස්තර කරන්නේ 20 වන සියවසේ මැද පෙරදිග දේශපාලන චරිතයක් ලෙස ය.",නසාර්ගේ රජය මානව හිමිකම් සම්බන්ධයෙන් කටයුතු කළේ කෙසේද?,මානව හිමිකම් උල්ලං .නය කිරීම්,437
438,438,"සහතික කිරීමේ ක්‍රියාමාර්ගයේ ප්‍රතිපත්තියට බොහෝ ආධාරකරුවන් මෙන්ම විරුද්ධවාදීන් ද සිටිති. පසුගිය ශතවර්ෂය පුරාම බොහෝ ජනාධිපතිවරු මෙම ප්‍රතිපත්තිය පිළිබඳව දැඩි ස්ථාවරයක් ගැනීමට අපොහොසත් වී ඇති අතර ජනාධිපතිවරයාගේ මතය තමන් විසින්ම වටහා ගැනීමට මහජනතාවට සිදුව තිබේ. කෙසේ වෙතත්, බිල් ක්ලින්ටන්, 1995 ජූලි 19 වන දින, ඔහුගේ සමාරම්භක උත්සවයෙන් වසර දෙකහමාරකට පමණ පසු කළ කතාවකදී, ස්ථිර කිරීමේ ක්‍රියාමාර්ගය පිළිබඳ සිය ස්ථාවරය ඉතා පැහැදිලිව ප්‍රකාශ කළේය. ඔහුගේ කතාවේදී ඔහු ප්‍රතිපත්තිය ition ලදායී කළ එක්සත් ජනපදයේ ඉතිහාසය ගැන සාකච්ඡා කළේය: වහල්භාවය, ජිම් ක්‍රෝ සහ වෙන් කිරීම. ජනාධිපති ලින්ඩන් බී. ජොන්සන්ගේ “නිදහස ප්‍රමාණවත් නොවේ” යන කතාවට සමාන කරුණක් ද ක්ලින්ටන් සඳහන් කළ අතර, රට තුළ වෙනස් කොට සැලකීම තහනම් කිරීම ඇමරිකාවේ සෑම කෙනෙකුටම සමානාත්මතාවය ලබා දීමට ප්‍රමාණවත් නොවන බව ප්‍රකාශ කළේය. තහවුරු කිරීමේ ක්‍රියාව සුදු මධ්‍යම පංතියට රිදවන තර්ක ආමන්ත්‍රණය කළ ඔහු කියා සිටියේ ප්‍රතිපත්තිය ඔවුන්ගේ ගැටලුවලට මූලාශ්‍රය නොවන බවයි. ක්ලින්ටන් පැහැදිලිවම සිය ස්ථාවරය පැහැදිලි කරමින් කියා සිටියේ: ක්ලින්ටන් පැහැදිලිවම සිය ස්ථාවරය පැහැදිලි කරමින් කියා සිටියේ:",ක්ලින්ටන් පැහැදිලිවම සිය ස්ථාවරය පැහැදිලි කරමින් කියා සිටියේ:,අවුරුදු දෙකහමාරක්,438
439,439,අවුරුදු දෙකහමාරක් ,"පැහැදිලිවම, මේවා වඩා බෙහෙවින් වෙනස් වූ සභා නායකත්ව ව්‍යුහයක් ස්ථාපිත කිරීමට හිතකර කොන්දේසි විය. 19 වන සියවසේ අගභාගයේදී නිවස තුළ ඇති වූ පක්ෂ ලක්ෂණ මොනවාද?",ශක්තිමත් පක්ෂ සංවිධානය සහ වෘත්තීය දේශපාලන .යන්,439
440,440,"සවුත් වීදිය සහ ඕල්ඩ් සිටි වැනි ප්‍රදේශවල දීප්තිමත් රාත්‍රී ජීවිතයක් ඇත. සාමාන්‍යයෙන් එක්සත් ජනපදයේ හොඳම වාද්‍ය වෘන්ද පහෙන් එකක් ලෙස සැලකෙන ෆිලඩෙල්ෆියා වාද්‍ය වෘන්දයේ නිවහන වන කිම්ල් ඔෆ් ප්‍රසාංගික කලා මධ්‍යස්ථානය, සෙන්ටර් සිටි හි ඇවනියු ඔෆ් ආර්ට්ස් හි බොහෝ අවන්හල් සහ සිනමාහල් අඩංගු වේ. , ජාතියේ පැරණිතම අඛණ්ඩව ක්‍රියාත්මක වන ඔපෙරා හවුස්, ෆිලඩෙල්ෆියා ඔපෙරා සමාගම සහ පෙන්සිල්වේනියා මුද්‍රා නාට්‍යය. විල්මා රඟහල සහ ෆිලඩෙල්ෆියා තියටර් සමාගම පසුගිය දශකය තුළ මාවතේ නව ගොඩනැගිලි ඉදිකර ඇත. ඔවුන් විවිධාකාර නව කෘති නිෂ්පාදනය කරයි. නැඟෙනහිර දෙසින් පිහිටි බ්ලොක් කිහිපයක් වන්නේ ඇමරිකාවේ පැරණිතම රඟහල වන වෝල්නට් වීදියේ රඟහල සහ ලෝකයේ විශාලතම දායකත්ව රංග ශාලාවයි. කුඩා ස්ථාන ගණනාවකින් එකක් වන ශාන්ත ස්ටීවන්ස් දේවස්ථානයේ පහන් රඟහල. නැඟෙනහිර දෙසින් පිහිටි බ්ලොක් කිහිපයක් වන්නේ ඇමරිකාවේ පැරණිතම රඟහල වන වෝල්නට් වීදියේ රඟහල සහ ලෝකයේ විශාලතම දායකත්ව රංග ශාලාවයි. කුඩා ස්ථාන ගණනාවකින් එකක් වන ශාන්ත ස්ටීවන්ස් දේවස්ථානයේ පහන් රඟහල.",පැරණිතම ඔපෙරා හවුස් යනු කුමක්ද?,සංගීත ඇකඩමිය,440
441,441, ,"1940 ගණන් වලදී ඩෙට්‍රොයිට් බ්ලූස් චිත්‍ර ශිල්පී ජෝන් ලී හූකර් නගරයේ නිරිතදිග ඩෙල්රේ අසල්වැසි ප්‍රදේශයේ දීර් residents කාලීන පදිංචිකරුවෙකු බවට පත්විය. හූකර් සහ අනෙකුත් වැදගත් බ්ලූස් සංගීත ians යන් මිසිසිපි හි පිහිටි ඔහුගේ නිවසේ සිට ඩෙල්ටා බ්ලූස් ඩෙට්‍රොයිට් වැනි උතුරු නගර කරා ගෙන එන ලදී. විශාලතම පූර්ව මෝටවුන් බ්ලූස් / ආත්ම ලේබලය වන ෆෝචූන් රෙකෝඩ්ස් සඳහා හූකර් පටිගත කර ඇත. 1950 දශකය තුළ, නගරය ජෑස් සඳහා මධ්‍යස්ථානයක් බවට පත් වූ අතර, කළු බොටම් අසල්වැසි ප්‍රදේශවල තරු රඟ දැක්වීය. 1960 දශකයේ ප්‍රකට නැගී එන ජෑස් සංගීත ians යන් අතර: කැස් ටෙක් වෙත සහභාගී වූ හොරණෑ වාදකයෙකු වන ඩොනල්ඩ් බර්ඩ්, ආර්ට් බ්ලේකි සහ ජෑස් මැසෙන්ජර්ස් සමඟ ඔහුගේ වෘත්තීය දිවියේ මුල් අවදියේදී සහ තනි වෘත්තියක් භුක්ති විඳි සැක්සෝෆොනිස්ට් ගම්මිරිස් ඇඩම්ස් සහ ඇල්බම කිහිපයකට බයර්ඩ් සමඟ එක් විය. ග්‍රේස්ටෝන් ජාත්‍යන්තර ජෑස් කෞතුකාගාරය ඩෙට්‍රොයිට් හි ජෑස් ලේඛනගත කරයි. ග්‍රේස්ටෝන් ජාත්‍යන්තර ජෑස් කෞතුකාගාරය ඩෙට්‍රොයිට් හි ජෑස් ලේඛනගත කරයි. ඩොනල්ඩ් බර්ඩ් සමඟ ඇල්බම කිහිපයකට සංගීත music යා කවුද?",ගම්මිරිස් ඇඩම්ස්,441
442,442,ගම්මිරිස් ඇඩම්ස් ,"පයිප්පයක් හෝ සො ose නළයක් කැඩී ගියහොත් (ඉරිතැලීම), විස්ථාපන කපාටයේ ප්‍රවාහ අනුපාතය නිශ්චිත සීමාවක් ඉක්මවා හයිඩ්‍රොලික් තරලයේ පිටවන ප්‍රවාහය යාන්ත්‍රිකව නවත්වන අතර එමඟින් ජලනල හා මෝටර් රථය පහළ දිශාවට නතර වේ. සිලින්ඩරය උල්ලං ached නය, තරල නැතිවීම නිසා ඇති වන විපත කුමක්ද?","පයිප්පයක් හෝ සො ose නළයක් කැඩී ගියහොත් (ඉරිතැලීම), විස්ථාපන කපාටයේ ප්‍රවාහ අනුපාතය නිශ්චිත සීමාවක් ඉක්මවා හයිඩ්‍රොලික් තරලයේ පිටවන ප්‍රවාහය යාන්ත්‍රිකව නවත්වන අතර එමඟින් ජලනල හා මෝටර් රථය පහළ දිශාවට නතර වේ. සිලින්ඩරය උල්ලං ached නය, තරල නැතිවීම නිසා ඇති වන විපත කුමක්ද?",442
443,443,"පයිප්පයක් හෝ සො ose නළයක් කැඩී ගියහොත් (ඉරිතැලීම), විස්ථාපන කපාටයේ ප්‍රවාහ අනුපාතය නිශ්චිත සීමාවක් ඉක්මවා හයිඩ්‍රොලික් තරලයේ පිටවන ප්‍රවාහය යාන්ත්‍රිකව නවත්වන අතර එමඟින් ජලනල හා මෝටර් රථය පහළ දිශාවට නතර වේ. සිලින්ඩරය උල්ලං ached නය, තරල නැතිවීම නිසා ඇති වන විපත කුමක්ද?... ගුවන්තොටුපල ව්‍යාපෘති අතර ටර්මිනල් 2 පුළුල් කිරීම, දැනට ඉදිවෙමින් පවතින අතර 2013 ගිම්හානයේදී නිම කිරීමට නියමිතය.",අන්තර් රාජ්‍ය 5 සහ 805 හමු වන තදබදය සහිත ස්ථානයට ලබා දී ඇති නම කුමක්ද?,ඒකාබද්ධ කිරීම,443
444,444,ඒකාබද්ධ කිරීම මෙම විවිධත්වය එක්තරා දුරකට ටැන්සිමාට් ලේඛකයින්ගේ අභිප්‍රාය වූයේ හැකි තරම් නව සාහිත්‍යය බෙදා හැරීමට ඔටෝමාන් සමාජ ව්‍යුහයන් පුනර්ජීවනය කිරීමට දායක වනු ඇතැයි යන බලාපොරොත්තුවෙනි.,ටැන්සිමාට් යුගයේ ලේඛකයින් ඔවුන්ගේ ප්‍රකාශන සමඟ ඉටු කිරීමට බලාපොරොත්තු වූයේ කුමක්ද?,ඔටෝමාන් සමාජ ව්‍යුහයන් පුනර්ජීවනය කිරීමට දායක වීම,444
445,445,"ඔටෝමාන් සමාජ ව්‍යුහයන් පුනර්ජීවනය කිරීමට දායක වීම... ඉන්දියාව: ටිබෙට් ගැති විරෝධතා ගැන ඇති වූ කනස්සල්ල නිසා, අපේ‍්‍රල් 17 වනදා නවදිල්ලිය හරහා වූ දුර කිලෝමීටර 2.3 ක් (සැතපුම් 1.5 ට අඩු) දක්වා අඩු කරන ලද අතර එය ධාවකයන් 70 දෙනා අතර බෙදා ගැනුණි. එය ඉන්දියානු ගේට්ටුවෙන් අවසන් විය. මහජනතාවට සහය දිවීමේ අවස්ථාව ලබා නොදීම හේතුවෙන් උත්සවය සාමකාමී විය. කිරාන් බේඩි, සෝහා අලි ඛාන්, සචින් තෙන්ඩුල්කාර්, බයිචුන් භූටියා සහ සුනිල් ගවස්කාර් යන මහත්වරුන් පන්දම් පහක් මෙම උත්සවයෙන් ඉවත් වූයේ “පුද්ගලික හේතු” උපුටා දක්වමින් හෝ භූටියා සම්බන්ධයෙන් පැහැදිලිවම ටිබෙට් ජනතාව වෙනුවෙන් පෙනී සිටීමට ය ඔවුන්ගේ අරගලය සහ ටිබෙටයේ මහජන සම්බන්ධතා මර්දනයට විරෝධය දැක්වීම. ඉන්දීය ජාතික පාපන්දු නායක බයිචුන් භූටියා ටිබෙටය පිළිබඳ කනස්සල්ල සඳහන් කරමින් ඉන්දියානු පන්දම් රිලේ තරගයට සහභාගී වීම ප්‍රතික්ෂේප කළේය. පන්දම සමඟ දිවීම ප්‍රතික්ෂේප කළ පළමු ක්‍රීඩකයා වන්නේ සිකිමීස් වන භූටියා ය. ඉන්දීය සිනමා තරුවක් වන අමීර් ඛාන් සිය පුද්ගලික බ්ලොග් අඩවියේ සඳහන් කර ඇත්තේ “ඔලිම්පික් ක්‍රීඩා චීනයට අයත් නොවන” බවත්, ටෝච් රිලේ සඳහා සහභාගී වීම සනාථ කරන බවත්, ටිබෙටයේ ජනතාව වෙනුවෙන් ඔහුගේ හදවතේ යාච් prayer ාවක් කරමින්, සහ ... මානව හිමිකම් උල්ලං of නයන්ට ගොදුරු වූ ලෝකය ”. කොන්ග්‍රස් සභාපති සෝනියා ගාන්ධිගේ පුත් රාහුල් ගාන්ධි සහ නේරු-ගාන්ධි පවුලේ සාමාජිකයා ද විදුලි පන්දම රැගෙන යාම ප්‍රතික්ෂේප කළහ.",ඉන්දියාවේ විදුලි පන්දම රිලේ සිදු වූයේ කොහේද?,ඉන්දියාවේ විදුලි පන්දම රිලේ සිදු වූයේ කොහේද?...,445
446,446,"නව දිල්ලි... බීචුවාන් මධ්‍ය මහා විද්‍යාලයේ ළමුන් හා ගුරුවරුන් 1,300 ක් පමණ මිය ගියහ.",මුළු පළාතේම පාසල් ගොඩනැගිලි කීයක් කඩා වැටී ඇත්ද?,"7,000 කි",446
447,447,"තෝරාගත් වායුගෝලීය කවුළුවලින් පිටත අභ්‍යවකාශයෙන් පැමිණෙන අධෝරක්ත කිරණවලින් කොටසක් අවශෝෂණය කරන වායුගෝලයේ ජල වාෂ්ප මගින් පෘථිවිය මත පදනම් වූ අධෝරක්ත දුරේක්ෂවල සංවේදීතාව සැලකිය යුතු ලෙස සීමා වේ. දුරේක්ෂ නිරීක්ෂණාගාරය ඉහළ උන්නතාංශයක තැබීමෙන් හෝ දුරේක්ෂය බැලූනයකින් හෝ ගුවන් යානයකින් ඉහළට ගෙන යාමෙන් මෙම සීමාව අර්ධ වශයෙන් සමනය කළ හැකිය. අභ්‍යවකාශ දුරේක්ෂ මෙම ආබාධිත තත්වයෙන් පීඩා විඳින්නේ නැත, එබැවින් අධෝරක්ත තාරකා විද්‍යාවට සුදුසුම ස්ථානය ලෙස අභ්‍යවකාශය සැලකේ. අභ්‍යවකාශ දුරේක්ෂ මෙම ආබාධිත තත්වයෙන් පීඩා විඳින්නේ නැත, එබැවින් අධෝරක්ත තාරකා විද්‍යාවට සුදුසුම ස්ථානය ලෙස අභ්‍යවකාශය සැලකේ.",ගුවන් යානා සමඟ දුරේක්ෂයක් ඉහළට ගෙනයාමට භාවිතා කළ හැකි වස්තුව කුමක්ද?,බැලූනය,447
448,448,"බැලූනය එම් ඩී එඩී පෙන්වා ඇති පරිදි, මෙම සන්දර්භය තුළ ස්වාභාවික ඉතිහාසය ඉතා මධ්‍යම පංතියේ ලුහුබැඳීමක් වූ අතර විවිධ විද්‍යාත්මක අදහස් අන්තර් විනය හුවමාරුව සඳහා සාරවත් වෙළඳ කලාපයක් ලෙස ක්‍රියාත්මක විය.","එම් ඩී එඩී පෙන්වා ඇති පරිදි, මෙම සන්දර්භය තුළ ස්වාභාවික ඉතිහාසය ඉතා මධ්‍යම පංතියේ ලුහුබැඳීමක් වූ අතර විවිධ විද්‍යාත්මක අදහස් අන්තර් විනය හුවමාරුව සඳහා සාරවත් වෙළඳ කලාපයක් ලෙස ක්‍රියාත්මක විය.","එම් ඩී එඩී පෙන්වා ඇති පරිදි, මෙම සන්දර්භය තුළ ස්වාභාවික ඉතිහාසය ඉතා මධ්‍යම පංතියේ ලුහුබැඳීමක් වූ අතර විවිධ විද්‍යාත්මක අදහස් අන්තර් විනය හුවමාරුව සඳහා සාරවත් වෙළඳ කලාපයක් ලෙස ක්‍රියාත්මක විය.",448
449,449,"එම් ඩී එඩී පෙන්වා ඇති පරිදි, මෙම සන්දර්භය තුළ ස්වාභාවික ඉතිහාසය ඉතා මධ්‍යම පංතියේ ලුහුබැඳීමක් වූ අතර විවිධ විද්‍යාත්මක අදහස් අන්තර් විනය හුවමාරුව සඳහා සාරවත් වෙළඳ කලාපයක් ලෙස ක්‍රියාත්මක විය. නස්තික ඉන්දියානු දර්ශනයන් අතර බුද්ධාගම, ජෛන ආගම, කාර්වාකා, අජවිකා සහ වෙනත් අය ඇතුළත් වේ.","නස්තික ඉන්දියානු දර්ශනයන් අතර බුද්ධාගම, ජෛන ආගම, කාර්වාකා, අජවිකා සහ වෙනත් අය ඇතුළත් වේ.",ඇස්තිකා,449
450,450,"ස්වාසිලන්තයේ මුදල් ප්‍රතිපත්තිය දකුණු අප්‍රිකාවට යටත් කරමින් ස්වාසිලන්තයේ මුදල් දකුණු අප්‍රිකානු රැන්ඩ් වෙත ඇදී යයි. මේ වසරේ රජයේ ආදායමෙන් 70% කට සමාන විය හැකි දකුණු අප්‍රිකානු රේගු සංගමයේ රේගු බදු සහ දකුණු අප්‍රිකාවෙන් සේවක ප්‍රේෂණ දේශීය වශයෙන් උපයන ආදායමට සැලකිය යුතු ලෙස අතිරේක වේ. ජාමූඅ වැඩ සටහනක් ලැබීමට තරම් ස්වාසිලන්තය දුප්පත් නොවේ; කෙසේ වෙතත්, සිවිල් සේවයේ ප්‍රමාණය අඩු කිරීමට සහ රාජ්‍ය ව්‍යවසායන්හි පිරිවැය පාලනය කිරීමට රට මහත් පරිශ්‍රමයක් දරයි. සෘජු විදේශ ආයෝජන සඳහා වාතාවරණය වැඩිදියුණු කිරීමට රජය උත්සාහ කරයි. සෘජු විදේශ ආයෝජන සඳහා වාතාවරණය වැඩිදියුණු කිරීමට රජය උත්සාහ කරයි.",මුදල් ප්‍රතිපත්තිය සම්බන්ධයෙන් ස්වාසි කල් තබන්නේ කුමන ජාතියටද?,දකුණු අප්රිකාව,450
451,451,දකුණු අප්රිකාව දකුණු අප්රිකාව...,ආදිවාසී ජනගහනය 1863 වන විට ඇස්තමේන්තුගත ප්‍රතිශතයෙන් පහත වැටී තිබේද?,80%,451
452,452,"1857 ඉන්දියානු කැරැල්ලෙන් පසුව, ඉන්දියාවේ වැඩි කොටසක් පාලනය කළ බ්‍රිතාන්‍ය නැගෙනහිර ඉන්දියා සමාගම විසුරුවා හරින ලද අතර, ඉන්දීය උප මහාද්වීපයේ බ්‍රිතාන්‍යයේ දේපළ හා ආරක්ෂණ ස්ථාන විධිමත් ලෙස බ්‍රිතාන්‍ය අධිරාජ්‍යයට ඇතුළත් කරන ලදී. රැජින ගැටුම සම්බන්ධයෙන් සාපේක්ෂව සමබර දෘෂ්ටියක් දැරූ අතර දෙපාර්ශ්වයේම හිංසාවන් හෙළා දුටුවේය. ""මෙම ලේවැකි සිවිල් යුද්ධයේ ප්‍රති result ලය ගැන ඇයගේ භීතිය හා කනගාටුව"" ගැන ලියා ඇති අතර ඇල්බට්ගෙන් ඉල්ලා සිටියේ බලය සමාගමෙන් රජයට පැවරීම නිවේදනය කරන නිල ප්‍රකාශයක් ""ත්‍යාගශීලීභාවයේ හැඟීම් ආශ්වාස කළ යුතු බවයි. කරුණාව සහ ආගමික ඉවසීම "". ඇයගේ නියෝගය පරිදි, “ස්වදේශික ආගම් හා සිරිත් විරිත් වලක්වාලීමට” තර්ජනය කරන සඳහනක් වෙනුවට ආගමික නිදහස සහතික කරන ඡේදයක් ආදේශ කරන ලදී. ඇයගේ නියෝගය පරිදි, “ස්වදේශික ආගම් හා සිරිත් විරිත් වලක්වාලීමට” තර්ජනය කරන සඳහනක් වෙනුවට ආගමික නිදහස සහතික කරන ඡේදයක් ආදේශ කරන ලදී.",ඉන්දියානු කැරැල්ලෙන් පසු විසුරුවා හරින ලද සමාගම කුමක්ද?,බ්‍රිතාන්‍ය නැගෙනහිර ඉන්දියා සමාගම,452
453,453,"බ්‍රිතාන්‍ය නැගෙනහිර ඉන්දියා සමාගම සූරිච් සහ ජිනීවා යන රටවල් ලෝකයේ ඉහළම ජීවන තත්ත්වයක් ඇති ඉහළම නගර අතරට ශ්‍රේණිගත කර ඇති අතර, කලින් ගෝලීය වශයෙන් 2 වන ස්ථානයට පත්ව ඇති බව මර්සර් පවසයි.",නාමික ධනයට ඇතුළත් කර ඇති වත්කම් මොනවාද?,මූල්‍ය හා මූල්‍ය නොවන,453
454,454,"නව රජයට එරෙහි ක්ෂණික රටපුරා නැගිටීම් ආරම්භ වූයේ 1979 කුර්දි කැරැල්ලත් සමඟ කුසෙස්තාන් නැගිටීම්ත්, සිස්තාන් සහ බලුචෙස්තාන් පළාතේ සහ වෙනත් ප්‍රදේශවල නැගිටීම්ත් සමඟ ය. ඉදිරි වසර කිහිපය තුළ මෙම නැගිටීම් නව ඉස්ලාමීය රජය විසින් ප්‍රචණ්ඩකාරී ලෙස යටපත් කරන ලදී. නව රජය ඉස්ලාමීය නොවන දේශපාලන විපක්ෂයෙන් මිදීමට කටයුතු කළේය. ෂා පෙරලා දැමීමට ජාතිකවාදීන් සහ මාක්ස්වාදීන් දෙදෙනාම මුලින් ඉස්ලාම්වාදීන් සමඟ එකතු වී සිටියද, දස දහස් ගණනක් ඉස්ලාමීය රජය විසින් uted ාතනය කරන ලදී. ෂා පෙරලා දැමීමට ජාතිකවාදීන් සහ මාක්ස්වාදීන් දෙදෙනාම මුලින් ඉස්ලාම්වාදීන් සමඟ එකතු වී සිටියද, දස දහස් ගණනක් ඉස්ලාමීය රජය විසින් uted ාතනය කරන ලදී.",නව ඉරාන රජය කුමන දේශපාලන විරුද්ධවාදිකම් වලින් මිදුනේ ද?,ඉස්ලාමීය නොවන,454
455,455,"එම අධ්‍යයනයට අනුව, ඩිජිටල් මුහුදු කොල්ලකෑම් මගින් මාධ්‍යයේ නිෂ්පාදන පැත්තෙන් අමතර පිරිවැයක් දැරීමට සිදු වුවද, එය සංවර්ධනය වෙමින් පවතින රටවල මාධ්‍ය භාණ්ඩ සඳහා ප්‍රධාන ප්‍රවේශය ලබා දෙයි. සංවර්ධනය වෙමින් පවතින ආර්ථිකයන්හි ඩිජිටල් මුහුදු කොල්ලකෑම් භාවිතා කිරීමට කැමැත්තක් දක්වන ශක්තිමත් වෙළඳාම, ඩිජිටල් මුහුදු කොල්ලකෑම් සඳහා වර්තමාන නොසලකා හරින ලද නීතිය බලාත්මක කිරීම නියම කරයි. චීනයේ, ඩිජිටල් උල්ලං ment නය පිළිබඳ ගැටළුව හුදෙක් නෛතික නොවේ, නමුත් සමාජීය - ආරම්භ වන්නේ ලාභ හා දැරිය හැකි භාණ්ඩ සඳහා ඇති ඉහළ ඉල්ලුම මෙන්ම එවැනි භාණ්ඩ නිෂ්පාදනය කරන ව්‍යාපාරවල රජයේ සම්බන්ධතා ය. චීනයේ, ඩිජිටල් උල්ලං ment නය පිළිබඳ ගැටළුව හුදෙක් නෛතික නොවේ, නමුත් සමාජීය - ආරම්භ වන්නේ ලාභ හා දැරිය හැකි භාණ්ඩ සඳහා ඇති ඉහළ ඉල්ලුම මෙන්ම එවැනි භාණ්ඩ නිෂ්පාදනය කරන ව්‍යාපාරවල රජයේ සම්බන්ධතා ය.",ඩිජිටල් උල්ලං ment නය කිරීම් පිළිබඳ ප්‍රශ්නය සමාජයේ කුමන රටක ද?,චීනය,455
