,Unnamed: 0,context_translated,question_translated,text_translated,original_index
795,795,"භූමිකම්පා සිදුවීමෙන් පසු, හානියට පත් හා අවට ප්‍රදේශවලට ජංගම හා භෞමික විදුලි සංදේශ කපා හරින ලද අතර, සියලු අන්තර්ජාල හැකියාවන් සිචුවාන් ප්‍රදේශයටද කපා ඇත. සිචුවාන් පළාතේ තත්වය ක්‍රමයෙන් වැඩිදියුණු වීමත් සමඟ විදුලි සංදේශ මූලිකාංග ඊළඟ කැබලි ගණනින් රජය විසින් ප්‍රතිෂ් ored ාපනය කරන ලදී. අවසානයේදී, ප්‍රධාන ප්‍රවෘත්ති සහ මාධ්‍ය වෙබ් අඩවි අතළොස්සක් කලාපය තුළ මාර්ගගතව ප්‍රවේශ විය. අවසානයේදී, ප්‍රධාන ප්‍රවෘත්ති සහ මාධ්‍ය වෙබ් අඩවි අතළොස්සක් කලාපය තුළ මාර්ගගතව ප්‍රවේශ විය.",මුළු සිචුවාන් ප්‍රදේශයටම කපන ලද හැකියාවන් මොනවාද?,අන්තර්ජාල,1795
796,796,"හෙලෙනිස්ටික් කලාව සම්භාව්‍ය ග්‍රීක කලාවේ වි ideal ානවාදී, පරිපූර්ණ, සන්සුන් හා රචනා කරන ලද රූපවල සිට යථාර්ථවාදය විසින් ආධිපත්‍යය දරන ශෛලියක් වෙත හැරී ඇති අතර හැඟීම් (ව්‍යාධි) සහ චරිතය (ආචාරධර්ම) නිරූපණය කරයි. කලාවේ (ඇලෙටියා) රැවටිලිකාර යථාර්ථවාදී ස්වභාවයේ චේතනාව පිළිබිඹු වන්නේ චිත්‍ර ශිල්පී සියුසිස් වැනි කතන්දර වලිනි. ඔහු මිදි පින්තාරු කර ඇති බව කියැවේ. ඇක්රොඩයිට් ඔෆ් කිනිඩෝස් ඔෆ් ප්‍රැක්සයිටල්ස් විසින් නිරූපණය කරන ලද පරිදි ගැහැණු නිරුවත වඩාත් ජනප්‍රිය වූ අතර පොදුවේ කලාව වඩාත් කාමුක බවට පත් විය (උදා: ලෙඩා සහ හංසයා සහ ස්කොපාගේ පොටෝස්). හෙලෙනිස්ටික් කලාවේ ප්‍රමුඛතම පරමාදර්ශ වූයේ කාමුකත්වය සහ ආශාවයි. හෙලෙනිස්ටික් කලාවේ ප්‍රමුඛතම පරමාදර්ශ වූයේ කාමුකත්වය සහ ආශාවයි.",ගැහැණු නිරුවත නිරූපණය කළ චිත්‍රය කුමක්ද?,ප්‍රැක්සයිටල්ස්හි කිනිඩෝස්හි ඇප්‍රොඩයිට්,1796
797,797,"මයෝසීන් යුගයේ කඳුකරය ග්ලැසියර වීම හේතුවෙන් දැඩි ඛාදනයකට ලක් විය. 19 වන සියවසේ මැද භාගයේදී ස්වභාව විද්‍යා ist ලුවී ඇගසිස් විසින් ඇල්ප්ස් කඳුකරය විවිධ කාල පරාසයන්හි අයිස්වලින් වැසී ඇති බව ප්‍රකාශ කරන පත්‍රිකාවක් ඉදිරිපත් කරන ලදී. මෙය ඔහුගේ අසල පාෂාණ අධ්‍යයනය කිරීමේදී ඔහු විසින් නිර්මාණය කරන ලද්දකි. ඔහු විශ්වාස කළ නියුචෙටෙල් නිවස බටහිරින් බර්නිස් ඔබර්ලන්ඩ්හි ආරම්භ විය. ඔහුගේ කෘතිය නිසා ඔහු ""අයිස් යුගයේ සංකල්පයේ පියා"" ලෙස ප්‍රසිද්ධියට පත්විය. එහෙත් ඔහුට පෙර සිටි වෙනත් ස්වභාවධර්මවාදීන් ද එවැනිම අදහස් ඉදිරිපත් කළහ. ඔහුගේ කෘතිය නිසා ඔහු ""අයිස් යුගයේ සංකල්පයේ පියා"" ලෙස ප්‍රසිද්ධියට පත්විය. එහෙත් ඔහුට පෙර සිටි වෙනත් ස්වභාවධර්මවාදීන් ද එවැනිම අදහස් ඉදිරිපත් කළහ.",කඳු ඛාදනයට ලක් වූයේ කොහේද?,මයෝසීන් යුගය,1797
798,798,මයෝසීන් යුගය මෙම පන්තියේ පළමුවැන්නා වන යූඑස්එස් ඇමරිකාව දැන් තවත් යූඑස්එස් ට්‍රිපෝලි සමඟ ක්‍රියාකාරී සේවයේ යෙදී සිටින අතර තවත් 9 ක් සැලසුම් කර ඇත.,යූඑස්එස් එන්ටර්ප්‍රයිස් අක්‍රිය කිරීමෙන් පසු එක්සත් ජනපද බලඇණි කීයක් සතුව තිබේද?,10,1798
799,799," 1988 පෙබරවාරියේ සිට මෝල්ඩෝවා ප්‍රජාතන්ත්‍රවාදී ව්‍යාපාරය (කලින් මෝල්ඩාවියාව) ප්‍රසිද්ධ රැස්වීම්, නිරූපණ සහ ගීත උත්සව සංවිධානය කළ අතර එය ක්‍රමයෙන් ප්‍රමාණයෙන් හා තීව්‍රතාවයෙන් වර්ධනය විය. වීදිවල, මහජන ප්‍රකාශනයන්හි කේන්ද්‍රස්ථානය වූයේ චිසිනාවු හි මහා ස්මාරකය වන අතර යාබද උද්‍යානය වන ඇලියා ක්ලැසිසිලර් (""සාහිත්‍යයේ සම්භාව්‍යයන්ගේ ඇලී""). 1988 ජනවාරි 15 වන දින, මිහයි එමිනෙස්කුට ඇලියා ක්ලැසිසිලර් හි කඩාවැටීමේ උපහාරයක් ලෙස, ඇනටෝල් සාලාරු රැස්වීම් දිගටම කරගෙන යාම සඳහා යෝජනාවක් ඉදිරිපත් කළේය. මහජන කතිකාවේදී, ව්‍යාපාරය ජාතික පිබිදීම, කතා කිරීමේ නිදහස, මෝල්ඩේවියානු සම්ප්‍රදායන් පුනර්ජීවනය කිරීම සහ රුමේනියානු භාෂාව සඳහා නිල තත්වය ලබා ගැනීම සහ ලතින් හෝඩිය වෙත නැවත පැමිණීම ඉල්ලා සිටියේය. “ව්‍යාපාරය” (අවිධිමත් සංගමයක්) සිට “පෙරමුණ” (විධිමත් සංගමයක්) දක්වා මාරුවීම ස්වාභාවික “වැඩිදියුණු කිරීමක්” ලෙස සලකනු ලැබුවේ ව්‍යාපාරයක් මහජනයා සමඟ වේගවත් වූ විට සහ සෝවියට් බලධාරීන් තවදුරටත් එය මැඩපැවැත්වීමට එඩිතර වූයේ නැත. “ව්‍යාපාරය” (අවිධිමත් සංගමයක්) සිට “පෙරමුණ” (විධිමත් සංගමයක්) දක්වා මාරුවීම ස්වාභාවික “වැඩිදියුණු කිරීමක්” ලෙස සලකනු ලැබුවේ ව්‍යාපාරයක් මහජනයා සමඟ වේගවත් වූ විට සහ සෝවියට් බලධාරීන් තවදුරටත් එය මැඩපැවැත්වීමට එඩිතර වූයේ නැත.",මෝල්ඩෝවාගේ නිල භාෂාව කිරීමට ව්‍යාපාරය උත්සාහ කළේ කුමක් ද?,රුමේනියානු,1799
800,800,රුමේනියානු ස්විට්සර්ලන්තය ගැටුමේදී දෙපාර්ශ්වයම ඔත්තු බැලීම සඳහා වැදගත් පදනමක් වූ අතර බොහෝ විට අක්ෂය සහ මිත්‍ර බලවතුන් අතර සන්නිවේදනය සඳහා මැදිහත් විය.,,දෙවන ලෝක සංග්‍රාමයේදී ස්විට්සර්ලන්ත මධ්‍යම අණදෙන නිලධාරියා කවුද?,1800
801,801,"පූර්ව-හිස්පැනික් අධිරාජ්‍යයේ අගනුවර වීම සහ ස්පා Spanish ් Emp අධිරාජ්‍යය තුළ ධනවත්ම ධෛර්යයේ අගනුවර වීම (ඇමරිකා එක්සත් ජනපදයේ සහ ස්පා Spanish ් West බටහිර ඉන්දීය කොදෙව්හි විශාල භූමි ප්‍රදේශයක් පාලනය කිරීම) සහ අවසාන වශයෙන් එක්සත් මෙක්සිකානු රාජ්‍යයන්ගේ අගනුවර වන මෙක්සිකෝව නගරයට කලාත්මක ප්‍රකාශනයේ පොහොසත් ඉතිහාසයක් ඇත. මෙසෝඇමරිකන් පූර්ව සම්භාව්‍ය යුගයේ සිට ටෙක්ස්කෝකෝ විල අවට ජනාවාසවල වැසියන් බොහෝ කලා කෘති හා සංකීර්ණ ශිල්පීය නිපැයුම් බිහි කළ අතර ඒවායින් සමහරක් අද ලෝක ප්‍රකට මානව විද්‍යා කෞතුකාගාරයේ සහ ටෙම්ප්ලෝ නගරාධිපති කෞතුකාගාරයේ ප්‍රදර්ශනය කෙරේ. මැටි සහ ගල් කැටයම් කැබලි බොහොමයක් නොනැසී පැවතුනද, අමෙරින්ඩියානු නිරූපණයේ අතිමහත් බහුතරය මෙක්සිකෝව යටත් කර ගැනීමේදී විනාශ විය. මැටි සහ ගල් කැටයම් කැබලි බොහොමයක් නොනැසී පැවතුනද, අමෙරින්ඩියානු නිරූපණයේ අතිමහත් බහුතරය මෙක්සිකෝව යටත් කර ගැනීමේදී විනාශ විය.",නොනැසී පවතින ප්‍රධාන පුරාවස්තු මොනවාද?,මැටි සහ ගල් කැටයම්,1801
802,802,"සමහර පද්ධති MCU, තනිවම, කාවැද්දූ හෝ වෙනත් ආකාරයකින් බහුකාර්ය සම්මන්ත්‍රණ සඳහා හැකියාව ඇත. මේවා “විමධ්‍යගත බහු ලක්ෂ්‍යය” ලෙස හැඳින්වෙන ප්‍රමිති මත පදනම් වූ H.323 තාක්‍ෂණය භාවිතා කරයි, එහිදී බහු ස්ථාන ඇමතුමක ඇති සෑම දුම්රිය ස්ථානයක්ම වීඩියෝ සහ ශ්‍රව්‍ය හුවමාරු කර ගන්නා අතර අනෙක් මධ්‍යස්ථාන සමඟ මධ්‍යම “කළමනාකරු” හෝ වෙනත් බාධක නොමැත. මෙම ක්‍රමයේ ඇති වාසි නම් වීඩියෝ සහ ශ්‍රව්‍ය සාමාන්‍යයෙන් උසස් තත්ත්වයේ තිබීම නිසා ඒවා කේන්ද්‍රීය ලක්ෂ්‍යයක් හරහා විකාශනය කිරීමට අවශ්‍ය නොවන බැවිනි. එසේම, MCU හි ඇති හැකියාව හෝ පාලනය පිළිබඳව කිසිදු තැකීමක් නොමැතිව පරිශීලකයින්ට තාවකාලික බහු ස්ථාන ඇමතුම් ලබා ගත හැකිය. මෙම අමතර පහසුව සහ ගුණාත්මකභාවය වැඩි වන්නේ යම් තරමක ජාල කලාප පළලක වියදමෙනි, මන්ද සෑම ස්ථානයක්ම අනෙක් සෑම දුම්රිය ස්ථානයකටම කෙලින්ම සම්ප්‍රේෂණය කළ යුතුය. මෙම අමතර පහසුව සහ ගුණාත්මකභාවය වැඩි වන්නේ යම් තරමක ජාල කලාප පළලක වියදමෙනි, මන්ද සෑම ස්ථානයක්ම අනෙක් සෑම දුම්රිය ස්ථානයකටම කෙලින්ම සම්ප්‍රේෂණය කළ යුතුය.",H.323 තාක්ෂණය භාවිතා කිරීමේ එක් අවාසියක් කුමක්ද?,ජාල කලාප පළල වැඩි කිරීම,1802
803,803,"2008 ජූලි මාසයේදී TiVo සේවා යාවත්කාලීනයක් මඟින් පද්ධතියට යූ ටියුබ් වීඩියෝ සෙවීමට සහ වාදනය කිරීමට ඉඩ ලබා දෙන ලදි. 2009 ජනවාරියේදී, යූ ටියුබ් විසින් වෙබ් බ්‍රව්සර් සහිත සෙට්-ටොප් බොක්ස් සහ අනෙකුත් රූපවාහිනී පාදක මාධ්‍ය උපාංග සඳහා සකස් කරන ලද වෙබ් අඩවියේ අනුවාදයක් වන “ටීවී සඳහා යූ ටියුබ්” දියත් කරන ලද අතර, මුලින් එහි වීඩියෝ ප්ලේස්ටේෂන් 3 සහ වයි වීඩියෝ ක්‍රීඩා කොන්සෝලවල නැරඹීමට ඉඩ ලබා දුන්නේය. . 2009 ජුනි මාසයේදී යූ ටියුබ් එක්ස්එල් හඳුන්වා දෙන ලද අතර එය සම්මත රූපවාහිනී තිරයක නැරඹීම සඳහා සරල කරන ලද අතුරු මුහුණතක් ඇත. එක්ස්බොක්ස් ලයිව් හි යෙදුමක් ලෙස යූ ටියුබ් ලබා ගත හැකිය. 2012 නොවැම්බර් 15 වන දින ගූගල් විසින් වයි සඳහා නිල යෙදුමක් දියත් කළ අතර එමඟින් පරිශීලකයින්ට වයි නාලිකාවේ යූ ටියුබ් වීඩියෝ නැරඹීමට අවස්ථාව ලබා දෙන ලදී. Wii U සහ නින්ටෙන්ඩෝ 3DS සඳහා යෙදුමක් ද ලබා ගත හැකි අතර, HTML5 භාවිතයෙන් Wii U අන්තර්ජාල බ්‍රව්සරයේ වීඩියෝ නැරඹිය හැකිය. ගූගල් විසින් 2013 දෙසැම්බර් 17 වන දින සහ 2014 ඔක්තෝම්බර් මාසයේදී සෝනි ප්ලේස්ටේෂන් 4 හි රොකු වාදකය මත යූ ටියුබ් ලබා ගත හැකි විය. ගූගල් විසින් 2013 දෙසැම්බර් 17 වන දින සහ 2014 ඔක්තෝම්බර් මාසයේදී සෝනි ප්ලේස්ටේෂන් 4 හි රොකු වාදකය මත යූ ටියුබ් ලබා ගත හැකි විය.",2008 වන විට යූ ටියුබ් වීඩියෝ සෙවීමට සහ වාදනය කිරීමට හැකි වූ සේවාව කුමක්ද?,TiVo,1803
804,804,"TiVo... ජුවන්මුක්ති (ජීවිත කාලය තුළ විමුක්තිය) සාක්ෂාත් කරගත හැක්කේ ස්වයං දැනුමෙන් වන අතර, ඇතුළත සිටින පුද්ගලයා වෙනත් පුද්ගලයෙකුගේ සහ සියලු බ්‍රාහ්මණයාගේ ආත්මයට සමාන බව වටහා ගැනීම - සදාකාලික, වෙනස් නොවන, සමස්ත විශ්වීය මූලධර්ම සහ සැබෑ යථාර්ථය.",අද්වෛත වෙදන්ටින්වරු ආත්මය එක හා සමාන ලෙස සලකන්නේ කුමක් ද?,බ්‍රාහ්මණ,1804
805,805,"එක්සත් ජාතීන්ගේ ලෝක ජනගහන අපේක්ෂාවන් 2010 සංශෝධනයට අනුව, ගිනියා-බිසාවු හි ජනගහනය 2010 දී 1,515,000 ක් වූ අතර එය 1950 දී 518,000 ක් විය. 2010 දී වයස අවුරුදු 15 ට අඩු ජනගහනයේ අනුපාතය 41.3% ක් වූ අතර 55.4% ක් වයස අවුරුදු 15 ත් වයස අවුරුදු 65 ක් වන අතර 3.3% ක් වයස අවුරුදු 65 හෝ ඊට වැඩි අය වෙති. 2010 දී වයස අවුරුදු 15 ට අඩු ජනගහනයේ අනුපාතය 41.3% ක් ද, 55.4% ක් වයස අවුරුදු 15 ත් 65 ත් අතර වූ අතර 3.3% ක් වයස අවුරුදු 65 හෝ ඊට වැඩි අය විය.",65 හෝ ඊට වැඩි ජනගහනයේ ප්‍රතිශතය කුමක්ද?,3.3%,1805
806,806,"ලිග්නොකෙලුලෝස් හැරුණු විට, දැව විවිධාකාර අඩු අණුක බර කාබනික සංයෝගවලින් සමන්විත වේ. දැව නිස්සාරණය වන්නේ මේද අම්ල, දුම්මල අම්ල, ඉටි සහ ටර්පෙනස් ය. නිදසුනක් ලෙස, කෘමීන්ගෙන් ආරක්ෂාව ලෙස කේතුධරයන් විසින් රෝසින් පිට කරනු ලැබේ. මෙම කාබනික ද්‍රව්‍ය ලී වලින් නිස්සාරණය කිරීමෙන් උස තෙල්, ටර්පන්ටයින් සහ රෝසින් ලබා දේ. මෙම කාබනික ද්‍රව්‍ය ලී වලින් නිස්සාරණය කිරීමෙන් උස තෙල්, ටර්පන්ටයින් සහ රෝසින් ලබා දේ.","උස තෙල් සහ රෝසින් සමඟ, දැව නිස්සාරණයෙන් අපට ලැබෙන වාණිජ නිෂ්පාදනය කුමක්ද?",ටර්පන්ටයින්,1806
807,807,"1964 දී බීබීසී රූපවාහිනිය බීබීසී 1 ලෙස නම් කරන ලදී, බීබීසී 2 (දැන් බීබීසී ටූ) දියත් කිරීමෙන් පසුව, එක්සත් රාජධානිය සඳහා තෙවන රූපවාහිනී මධ්‍යස්ථානය (අයිටීවී දෙවැන්න විය); එහි ප්‍රේෂණය, වඩාත් වැදගත් වැඩසටහන් සැපයීම සඳහා. මෙම නාලිකාව 1964 අප්‍රියෙල් 20 වන දින දියත් කිරීමට නියමිතව තිබූ නමුත් ලන්ඩනයේ බොහෝ ප්‍රදේශවලට බලපෑ දැවැන්ත විදුලි බිඳවැටීමක් හේතුවෙන් බැටර්සියා බලාගාරයේ ඇති වූ ගින්නක් හේතුවෙන් එය අහසට විසිවිය. ආරම්භක රාත්‍රියේ සාදන ලද වීඩියෝ පටයක් 2003 දී බීබීසී කාර්මික ශිල්පියෙකු විසින් නැවත සොයා ගන්නා ලදී. අවසානයේදී දියත් කිරීම පසුදා රාත්‍රියේ ඉදිරියට ගියේ ඩෙනිස් ටූහෝයි විසින් ඉටිපන්දමක් දරාගෙනය. යූඑච්එෆ් සහ පේළි 625 භාවිතා කළ පළමු බ්‍රිතාන්‍ය නාලිකාව බීබීසී 2 වන අතර එය දැනට පවතින වීඑච්එෆ් 405 රේඛා පද්ධතියට වඩා ඉහළ අර්ථ දැක්වීමක් ලබා දෙයි. යූඑච්එෆ් සහ පේළි 625 භාවිතා කළ පළමු බ්‍රිතාන්‍ය නාලිකාව බීබීසී 2 වන අතර එය දැනට පවතින වීඑච්එෆ් 405 රේඛා පද්ධතියට වඩා ඉහළ අර්ථ දැක්වීමක් ලබා දෙයි.",පළමු බීබීසී 2 විකාශනය සඳහා එම්.සී. ලෙස සේවය කළේ කවුද?,ඩෙනිස් ටූහි,1807
808,808,ඩෙනිස් ටූහි ඩෙනිස් ටූහි,,ටොප්ලස් බාර් එකේ ෆේන්මන් සිය සමීකරණ ලියා ඇත්තේ කොහේද? කඩදාසි ස්ථාන සිතියම්,1808
809,809,වොන් නියුමාන්ගේ කණ්ඩායම ENIAC පරිගණකය මත ලොව ප්‍රථම සංඛ්‍යාත්මක කාලගුණ අනාවැකි සිදු කළේය; වොන් නියුමාන් විසින් 1950 දී බැරොට්‍රොපික් වාචික සමීකරණයේ සංඛ්‍යාත්මක ඒකාබද්ධතාවය යන පත්‍රය ප්‍රකාශයට පත් කරන ලදී. කාලගුණික පද්ධති සහ කාලගුණ විද්‍යාත්මක අනාවැකි කෙරෙහි වොන් නියුමාන් දැක්වූ උනන්දුව නිසා සූර්ය විකිරණ අවශෝෂණය වැඩි දියුණු කිරීම සඳහා ධ්‍රැවීය අයිස් තට්ටු මත වර්ණක පැතිරීමෙන් පරිසරය හැසිරවීමට යෝජනා කිරීමට ඔහුට හැකි විය (ඇල්බෙඩෝ අඩු කිරීමෙන්) ). එමගින් ගෝලීය උෂ්ණත්වය ඉහළ යාම. පසුගිය ග්ලැසියර කාලය තුළ පෘථිවිය සීතල 6 ° F (3.3) C) පමණක් බව සඳහන් කළ ඔහු සඳහන් කළේ ගල් අඟුරු සහ තෙල් දහනය කිරීම “ෆැරන්හයිට් අංශකයකින් පෘථිවිය සාමාන්‍ය උනුසුම් වීමක්” බවයි. පසුගිය ග්ලැසියර කාලය තුළ පෘථිවිය සීතල 6 ° F (3.3) C) පමණක් බව සඳහන් කළ ඔහු සඳහන් කළේ ගල් අඟුරු සහ තෙල් දහනය කිරීම “ෆැරන්හයිට් අංශකයකින් පෘථිවිය සාමාන්‍ය උනුසුම් වීමක්” බවයි.,පසුගිය ග්ලැසියර යුගයේ ලෝකය කෙතරම් සීතලද?,6 ° F (3.3 ° C) සිසිල්,1809
810,810,6 ° F (3.3 ° C) සිසිල්... 1798 දී මිගෙල් එස්ටෙවෙස් විසින් ග්‍රීක විලාසිතාවෙන් ඉදිකරන ලද දේවස්ථානයක් මෙම රෝහලේ ඇත.,,1781 සිට 1788 දක්වා කාලය තුළ මැකියෙල් රෝහලේ පළමු ගොඩනැගිල්ල ආරම්භ කරන ලද්දේ කවදාද?,1810
811,811,1781 සිට 1788 දක්වා කාලය තුළ මැකියෙල් රෝහලේ පළමු ගොඩනැගිල්ල ආරම්භ කරන ලද්දේ කවදාද? උතුරු කැරොලිනාවේ වරාය නගරය වන විල්මිංටන් 1865 පෙබරවාරියේදී යූනියන් වෙත වැටෙන අවසන් කොන්ෆෙඩරෙට් වරාය විය.,සම්මේලනයේ වඩාත් ප්‍රසිද්ධ හමුදාවේ නම කුමක්ද?,සම්මේලනයේ වඩාත් ප්‍රසිද්ධ හමුදාවේ නම කුමක්ද?,1811
812,812,සම්මේලනයේ වඩාත් ප්‍රසිද්ධ හමුදාවේ නම කුමක්ද? සම්මේලනයේ වඩාත් ප්‍රසිද්ධ හමුදාවේ නම කුමක්ද?,සම්මේලනයේ වඩාත් ප්‍රසිද්ධ හමුදාවේ නම කුමක්ද?,ඩිජිටල් බිට් රටා සහ අක්ෂර සංකේත,1812
813,813,ඩිජිටල් බිට් රටා සහ අක්ෂර සංකේත රාජකීය චාරිත්රානුකූල පෙරහැරවල භාවිතා කරන පුහුණුකරු අශ්වයන් ද මෙව්ස් වල තබා ඇත.,රන් රාජ්‍ය පුහුණුකරු නිර්මාණය කළේ කවුද?,ශ්‍රීමත් විලියම් චේම්බර්ස්,1813
814,814,ශ්‍රීමත් විලියම් චේම්බර්ස්... නගර ජනගහනයේ ස්ත්‍රී පුරුෂ අනුපාතය පිරිමින් 107.31 ක් කාන්තාවන් 100 ක් විය.,2011 දී ඇස්තමේන්තුගත නන්ජිං ජනගහනය කොපමණද?,මිලියන 8.11 කි,1814
815,815,ගිබ්‍රෝල්ටාර් සිය පළමු පුළුල් පාසල 1972 දී විවෘත කරන ලදී. වයස අවුරුදු 12 ත් 16 ත් අතර පුළුල් පාසල් දෙකක් ගැහැණු ළමයින් හා පිරිමි ළමුන් සඳහා වෙන වෙනම සපයයි. සිසුන්ට ඔවුන්ගේ උසස් පෙළ සම්පූර්ණ කිරීම සඳහා හයවන ආකෘතියට ඉදිරියට යා හැකිය. සිසුන්ට ඔවුන්ගේ උසස් පෙළ සම්පූර්ණ කිරීම සඳහා හයවන ආකෘතියට ඉදිරියට යා හැකිය.,ගිබ්‍රෝල්ටාර් හි පළමු පුළුල් පාසල විවෘත කළේ කවදාද?,1972,1815
816,816,"එවර්ටන්ට වසර ගණනාවක් පුරා වෙනත් අන්වර්ථ නාම තිබේ. කළු කට්ටලය පැළඳ සිටින විට සුප්‍රසිද්ධ හමුදා රෙජිමේන්තුවට පසුව එවර්ටන් ""බ්ලැක් වොච්"" යන අන්වර්ථ නාමයෙන් නම් කරන ලදී. 1901 දී නිල් පාටට ගිය දා සිට එවර්ටන්ට ""ද බ්ලූස්"" යන සරල අන්වර්ථ නාමය ලබා දී ඇත. එවර්ටන්ගේ ආකර්ශනීය ක්‍රීඩා විලාසය 1928 දී ස්ටීව් බ්ලූමර් කණ්ඩායම ""විද්‍යාත්මක"" ලෙස හැඳින්වීමට හේතු වූ අතර එය ""විද්‍යා පාසල"" යන අන්වර්ථ නාමයට අනුබල දුන් බව විශ්වාස කෙරේ. 1995 එෆ්ඒ කුසලාන ජයග්‍රාහී කණ්ඩායම ""යුද්ධයේ සුනඛයන්"" ලෙස හැඳින්විණි. ඩේවිඩ් මොයිස් කළමනාකරු ලෙස පැමිණි විට ඔහු එවර්ටන් ""මහජන සමාජය"" ලෙස ප්‍රකාශයට පත් කළ අතර එය අර්ධ නිල සමාජ අන්වර්ථ නාමයක් ලෙස පිළිගෙන ඇත. ඩේවිඩ් මොයිස් කළමනාකරු ලෙස පැමිණි විට ඔහු එවර්ටන් ""මහජන සමාජය"" ලෙස ප්‍රකාශයට පත් කළ අතර එය අර්ධ නිල සමාජ අන්වර්ථ නාමයක් ලෙස පිළිගෙන ඇත.",1928 දී එවර්ටන්ගේ ක්‍රීඩා විලාසය ස්ටීව් බ්ලූමර් විස්තර කළේ කෙසේද?,විද්‍යාත්මක,1816
817,817,"විද්‍යාත්මක 16 වන ශතවර්ෂය වන තුරුම වාසාරිගේ ලිවීමත් සමඟ කලාවේ ශෛලිය පිළිබඳ සංකල්පය වර්ධනය නොවීය: 18 වන සියවස වන විට ඔහුගේ විශිෂ්ටතම චිත්‍ර ශිල්පීන්, මූර්ති ශිල්පීන් සහ ගෘහ නිර්මාණ ශිල්පීන්ගේ ජීවිත ඉතාලි, ප්‍රංශ, ස්පා Spanish ් and සහ ඉංග්‍රීසි භාෂාවලට පරිවර්තනය කර තිබුණි.",De Re Aedificatoria ලිව්වේ කවුද?,ලියොන් බැටිස්ටා ඇල්බර්ටි,1817
818,818,"2009 ජනවාරියේදී ජනාධිපති බරක් ඔබාමා එක්සත් ජාතීන්ගේ අරමුදල් යූඑන්එෆ්පීඒ වෙත යථා තත්වයට පත් කරමින් ප්‍රසිද්ධ ප්‍රකාශයක් කරමින් කියා සිටියේ “එක්සත් ජාතීන්ගේ ජනගහන අරමුදල සඳහා එක්සත් ජනපද මූල්‍ය ආධාර යථා තත්ත්වයට පත් කිරීම සඳහා කොන්ග්‍රසය සමඟ කටයුතු කිරීමට බලාපොරොත්තු වන බවයි. දිළිඳුකම අවම කිරීම, කාන්තාවන්ගේ හා දරුවන්ගේ සෞඛ්‍යය නංවාලීම, එච්.අයි.වී / ඒඩ්ස් වැළැක්වීම සහ රටවල් 154 ක කාන්තාවන්ට පවුල් සැලසුම්කරණ ආධාර සැපයීම සඳහා සහයෝගයෙන් කටයුතු කරන අනෙකුත් ආධාර දෙන රටවල්. යූඑන්එෆ්පීඒ වෙත අරමුදල් නැවත ආරම්භ කිරීමෙන් එක්සත් ජනපදය දරිද්‍රතාවය අවම කිරීම, කාන්තාවන්ගේ හා දරුවන්ගේ සෞඛ්‍යය නංවාලීම, එච්අයිවී / ඒඩ්ස් වැළැක්වීම සහ රටවල් 154 ක කාන්තාවන්ට පවුල් සැලසුම්කරණ ආධාර සැපයීම සඳහා සහයෝගයෙන් වැඩ කරන තවත් ආධාර දෙන රටවල් 180 ක් සමඟ එක්වනු ඇත.",යූඑන්එෆ්පීඒ වෙත නැවත අරමුදල් සැපයීම ආරම්භ කළේ කුමන ජනාධිපතිවරයා ද?,යූඑන්එෆ්පීඒ වෙත නැවත අරමුදල් සැපයීම ආරම්භ කළේ කුමන ජනාධිපතිවරයා ද?,1818
819,819, ,,"1402 න් පසු බෝල්කන්හි ඔටෝමාන් භූමි වලින් කොටසක් (තෙසලෝනිකි, මැසිඩෝනියාව සහ කොසෝවෝ වැනි) තාවකාලිකව අහිමි වූ නමුත් පසුව 1430 සහ 1450 අතර II මුරාඩ් විසින් සොයා ගන්නා ලදී. 1444 නොවැම්බර් 10 වන දින, II වන මුරාඩ්, පෝලන්තයේ වෑඩිෂෝ III (හංගේරියාවේ රජු) සහ ජෝන් හුනියාඩි යටතේ හංගේරියානු, පෝලන්ත සහ වල්ලචියානු හමුදාවන් පරාජය කරන ලදී. විරුද්ධ කිරීමට. වසර හතරකට පසු, ජෝන් හුනියාඩි තුර්කිවරුන්ට පහර දීම සඳහා තවත් හමුදාවක් (හංගේරියානු සහ වල්ලචියානු හමුදාවන්) සූදානම් කළ නමුත් 1448 දී දෙවන කොසෝවෝ සටනේදී දෙවන මුරාඩ් විසින් පරාජය කරන ලදී. වසර ගණනාවකට පසු ජෝන් හුනියාඩි තවත් හමුදාවක් (හංගේරියානු සහ වල්ලචියන්) සූදානම් කළේය. 1448 දී දෙවන කොසෝවෝ සටනේදී දෙවන මුරාඩ් විසින් පරාජය කරන ලදී. පෝලන්තයේ III වන වැඩිස්වා ද හංගේරියාවේ රජු විය.",1819
