,Unnamed: 0,context_translated,question_translated,text_translated,original_index
587,587,"තම පුතා රජෙකු වීම දැකීමට අධිධානා අධිෂ් was ාන කරගෙන සිටි නිසා ඔහු මාලිගාවෙන් පිටවීම වැළැක්වීය. නමුත් වයස අවුරුදු 29 දී ගෞතම තම පියාගේ උත්සාහය නොතකා කිහිප වතාවක්ම මාළිගාවෙන් ඔබ්බට ගියේය. බෞද්ධ සාහිත්‍යය තුළ දර්ශන හතරක් ලෙස හැඳින්වෙන හමුවීම් මාලාවකදී, සාමාන්‍ය ජනයා විඳින දුක් වේදනා, මහලු මිනිසෙකු, රෝගී මිනිසෙකු, මළ සිරුරක් සහ අවසාන වශයෙන්, සශ්‍රීක ශුද්ධ මිනිසෙකු හමුවීම, සෑහීමකට පත්වීම හා සමාදානයෙන් සිටීම ලොව. මෙම අත්දැකීම් ගෞතමට රාජකීය ජීවිතය අතහැර ආත්මික ගවේෂණයක් කිරීමට පෙලඹුණි. මෙම අත්දැකීම් ගෞතමට රාජකීය ජීවිතය අතහැර ආත්මික ගවේෂණයක් කිරීමට පෙලඹුණි.",ඔහුගේ පළමු හමුවීම් හතර හැඳින්වූයේ කුමක්ද?,දර්ශන හතර,5587
588,588,"දර්ශන හතර... එම්එල්බී කණ්ඩායම් කිහිපයක් අනෙක් ප්‍රධාන ලීගයේ අසල්වැසි කණ්ඩායම් වලට එරෙහිව වර්ෂය තුළ නිතිපතා ප්‍රදර්ශන ක්‍රීඩා කිරීමට පුරුදුව සිටියද, නිත්‍ය වාර වාර අන්තර් ක්‍රීඩා ක්‍රීඩාව එවැනි ක්‍රීඩා අනවශ්‍ය කර තිබේ. කැනේඩියානු එම්එල්බී කණ්ඩායම් දෙක, ඇමරිකානු ලීගයේ ටොරොන්ටෝ බ්ලූ ජේස් සහ ජාතික ලීගයේ මොන්ට්‍රියල් එක්ස්පෝස්, පියර්සන් කුසලාන ප්‍රදර්ශන ක්‍රීඩාව සඳහා වාර්ෂිකව රැස්විය; මෙම සම්ප්‍රදාය අවසන් වූයේ එක්ස්පෝස් 2005 වාරය සඳහා වොෂිංටන් ඩී.සී. එසේම, නිව්යෝර්ක් යැන්කීස් 1946 සිට 1983 දක්වා විවිධ දේශීය ප්‍රතිවාදීන්ට එරෙහිව නගරාධිපති කුසලාන තරඟයට ක්‍රීඩා කළේය.",මොන්ට්‍රියල් එක්ස්පෝස් හි ඇති ලීගය කුමක්ද?,ජාතික ලීගය,5588
589,589,ජාතික ලීගය ,සාපේක්ෂව වාතය රහිත බහාලුම් සැකසීම සහ ලුණු වැනි ද්‍රව්‍ය කල් තබා ගන්නා ද්‍රව්‍ය ලෙස භාවිතා කිරීම වැනි ඉදිරි මාස සඳහා ආහාර කල් තබා ගත හැකි ක්‍රම සොයා ගැනීම ද වැදගත් විය. යුරෝපීය නිවාස ඉදිකර ඇත්තේ කුමක් ද?,වොට්ල් සහ ඩවුබ්,5589
590,590,"සංස්කෘත (/ ˈsænskrɪt /; Sanskrit: saṛskṛtam [səmskr̩t̪əm] හෝ saṃsk ,ta, මුලින් saṃskṛtā vāk, “පිරිපහදු කළ කථාව”) යනු හින්දු ආගමේ මූලික පූජනීය භාෂාව වන අතර බුද්ධාගමේ දාර්ශනික භාෂාවක් වන හින්දු, සාහිත්‍ය හා සාහිත්‍යය මහා ඉන්දියාවේ භාෂාවක් ලෙස භාවිතා වේ. එය පැරණි ඉන්දු-ආර්ය භාෂාවේ සම්මත උපභාෂාවක් වන අතර එය වෛදික සංස්කෘත ලෙස ආරම්භ වී එහි භාෂාමය පරම්පරාව ප්‍රෝටෝ-ඉන්දු-ඉරාන සහ ප්‍රෝටෝ-ඉන්දු-යුරෝපීය දක්වා දිව යයි. අද එය ඉන්දියාවේ නියමිත භාෂා 22 න් එකක් ලෙස ලැයිස්තුගත කර ඇති අතර එය උත්තර්කන්ඩ් ප්‍රාන්තයේ නිල භාෂාවක් වේ. සැලකිය යුතු ලිඛිත ලියකියවිලි පවතින පැරණිතම ඉන්දු-යුරෝපීය භාෂාවක් ලෙස සංස්කෘත ඉන්දු-යුරෝපීය අධ්‍යයනයන්හි ප්‍රමුඛ ස්ථානයක් ගනී. සැලකිය යුතු ලිඛිත ලියකියවිලි පවතින පැරණිතම ඉන්දු-යුරෝපීය භාෂාවක් ලෙස සංස්කෘත ඉන්දු-යුරෝපීය අධ්‍යයනයන්හි ප්‍රමුඛ ස්ථානයක් ගනී.",වර්තමාන ඉන්දියාවේ නියමිත භාෂා කීයක් තිබේද?,22,5590
591,591,"22... ගර්ජන් සඳහා, මෙම උපාය මාර්ග අදියර වශයෙන් එකිනෙක අනුගමනය කරන අතර, ඒවා පශ්චාත් නූතන සංස්කෘතියේ ජනප්‍රියතාවයේ වැඩිවීම හා විදුලි සංදේශ තාක්‍ෂණයේ නැගීම සමඟ සම්බන්ධ වේ.","උපායමාර්ගික උපාමාරු, පැස්ටි පෞරුෂය සහ සාපේක්ෂ ස්වයං යන වර්ගීකරණයන් සකස් කළේ කවුද?",කෙනත් ගර්ගන්,5591
592,592,"මිථ්‍යාදෘෂ්ටික අධිරාජ්‍යය මෙන්, ආවා, හන්තවාඩි සහ ෂාන් රාජ්‍යයන් සියල්ලම බහු වාර්ගික දේශපාලනයන් විය. යුද්ධ තිබියදීත්, සංස්කෘතික සමමුහුර්තකරණය දිගටම පැවතුනි. මෙම කාලය බුරුම සංස්කෘතියේ ස්වර්ණමය යුගයක් ලෙස සැලකේ. බුරුම සාහිත්‍යය ""වඩාත් විශ්වාසදායක, ජනප්‍රිය හා ශෛලීය වශයෙන් විවිධාකාර විය"", දෙවන පරම්පරාවේ බුරුම නීති සංග්‍රහයන් මෙන්ම පැරණිතම පෑන්-බුරුම වංශකතා ද මතු විය. හන්තවාඩි රජවරු ආගමික ප්‍රතිසංස්කරණ හඳුන්වා දුන් අතර පසුව එය රටේ සෙසු ප්‍රදේශවලටද ව්‍යාප්ත විය. මෙම කාල පරිච්ෙඡ්දය තුළ මරුක් යූ හි අලංකාර පන්සල් රාශියක් ඉදිකරන ලදි. මෙම කාල පරිච්ෙඡ්දය තුළ මරුක් යූ හි අලංකාර පන්සල් රාශියක් ඉදිකරන ලදි.",මියන්මාරයේ ආගමික ප්‍රතිසංස්කරණ ව්‍යාප්ත කිරීම වැඩි කළේ කවුද?,හන්තවාඩි රජවරු,5592
593,593,හන්තවාඩි රජවරු... (පි. 435),මෙලැක්ගේ සහ කේසිගේ කඩදාසි අවසන් වූයේ කුමක් සඳහාද?,කටයුතු,5593
594,594,"1862 ඔක්තෝබර් 15 වන දින මොන්ට්‍රියල් ක්‍රිකට් ක්‍රීඩාංගණයේ දී ක්‍රීඩා කරන ලද පළමු ලිඛිත විස්තරය විය. එය පළමු බලඇණි ග්‍රෙනේඩියර් ගාඩ්ස් සහ දෙවන බලඇණි ස්කොට්ස් ෆියුසිලියර් ගාඩ්ස් අතර විය. [උපුටා දැක්වීම අවශ්‍යයි] 1864 දී ටොරොන්ටෝ හි ත්‍රිත්ව විද්‍යාලයේ එෆ්. හැමිල්ටන් පාපන්දු සමාජය 1869 නොවැම්බර් 3 වන දින (කැනඩාවේ පැරණිතම පාපන්දු සමාජය) පිහිටුවීමත් සමඟ ක්‍රීඩාව ක්‍රමයෙන් පහත සඳහන් දෑ ලබා ගත්තේය. මොන්ට්‍රියල් 1872 අප්‍රියෙල් 8, ටොරොන්ටෝ 1873 ඔක්තෝබර් 4 සහ ඔටාවා එෆ්බීසී 1876 සැප්තැම්බර් 20 වන දින කණ්ඩායමක් පිහිටුවා ගත්හ. මොන්ට්‍රියල් 1872 අප්‍රියෙල් 8, ටොරොන්ටෝ 1873 ඔක්තෝබර් 4 සහ ඔටාවා එෆ්බීසී 1876 සැප්තැම්බර් 20 වන දින කණ්ඩායමක් පිහිටුවා ගත්හ.","කැනේඩියානු පාපන්දු ක්‍රීඩාවේ නීති රීති සංවර්ධනය කිරීමට උදව් කළ මිල්ටන්, එම්.ඒ.",ක්‍රිස්ටෝපර් ග්වින්,5594
595,595,ක්‍රිස්ටෝපර් ග්වින්... ටක්සන් සමාගම් 150 ක් පමණ දෘෂ්ටි හා දෘෂ්ටි විද්‍යුත් පද්ධති සැලසුම් කිරීම හා නිෂ්පාදනය කිරීම සඳහා සම්බන්ධ වී ඇති අතර ටක්සන්ට ඔප්ටික්ස් නිම්නය යන අන්වර්ථ නාමය උපයා ඇත.,දෘෂ්ටි විද්‍යාවට සම්බන්ධ බොහෝ සමාගම් නිසා ටක්සන්ට ඇති අන්වර්ථ නාමය කුමක්ද?,දෘෂ්ටි නිම්නය,5595
596,596,"ජීවීන්ගෙන් අතිමහත් බහුතරයක් ඔවුන්ගේ ජාන දිගු ඩීඑන්ඒ (ඩියෝක්සිරයිබොනියුක්ලික් අම්ලය) තුළ සංකේතවත් කරයි. ඩීඑන්ඒ නියුක්ලියෝටයිඩ අනු ඒකක හතරකින් සාදන ලද දාමයකින් සමන්විත වන අතර ඒවායින් සමන්විත වන්නේ: කාබන් පහක සීනි (2'-ඩියෝක්සිරයිබෝස්), පොස්පේට් කාණ්ඩයක් සහ ඇඩිනීන්, සයිටොසීන්, ග්වානීන් සහ තයිමීන් යන පදනම් හතරෙන් එකකි. : 2.1 : 2.1",සීනි සහ භෂ්ම හතරට අමතරව ඩීඑන්ඒ සමන්විත වන්නේ කුමක් ද?,පොස්පේට් කණ්ඩායමක්,5596
597,597,"බටහිර රයිලි හිල්ස්බෝරෝ වීදිය සහ වෙස්ටර්න් බොලිවාර්ඩ් දිගේ පිහිටා ඇත. මෙම ප්‍රදේශය බටහිරට මායිම්ව ඇත්තේ තදාසන්න කැරි විසිනි. එය උතුරු කැරොලිනා ප්‍රාන්ත විශ්ව විද්‍යාලය, මෙරඩිත් විද්‍යාලය, පුල්ලන් පාර්ක්, පුල්ලන් අනුස්මරණ බැප්ටිස්ට් පල්ලිය, කැමරන් විලේජ්, ලේක් ජොන්සන්, උතුරු කැරොලිනා කලා කෞතුකාගාරය සහ St. තිහාසික ශාන්ත මරියා පාසල පිහිටා ඇත. හිල්ස්බෝරෝ වීදියට අමතරව බටහිර රයිලි වෙත සේවය කරන ප්‍රාථමික මාර්ග වන්නේ ඇවෙන්ට් ෆෙරරි පාර, බ්ලූ රිජ් පාර සහ වෙස්ටර්න් බොලිවාර්ඩ් ය. පීඑන්සී අරීනා උතුරු කැරොලිනා ප්‍රාන්ත ප්‍රදර්ශන භූමියට යාබදව පිහිටා ඇත. මේවා පිහිටා තිබෙන්නේ රෙක්ස් රෝහලේ සිට සැතපුම් 2 ක් පමණ දුරිනි. මේවා පිහිටා තිබෙන්නේ රෙක්ස් රෝහලේ සිට සැතපුම් 2 ක් පමණ දුරිනි.",වෙස්ට් රයිලිගේ නිවස කුමක්ද?,උතුරු කැරොලිනා ප්‍රාන්ත විශ්ව විද්‍යාලය,5597
598,598,"උතුරු කැරොලිනා ප්‍රාන්ත විශ්ව විද්‍යාලය... පුළුල් සමාජ විද්‍යාවන්හි, සංස්කෘතික භෞතිකවාදයේ න්‍යායාත්මක දෘෂ්ටිකෝණය අනුව මානව සංකේතාත්මක සංස්කෘතිය මිනිස් ජීවිතයේ භෞතික තත්වයන්ගෙන් පැන නගී, මිනිසුන් භෞතික පැවැත්ම සඳහා කොන්දේසි නිර්මානය කරන අතර සංස්කෘතියේ පදනම පරිණාමය වූ ජීව විද්‍යාත්මක ආකල්පවල දක්නට ලැබේ.",දෘශ්‍යමාන ලෙස යම් ආකාරයක සංස්කෘතියක් ඇති කිරීම සඳහා මුල් මිනිසුන් විසින් භාවිතා කරන ලද හෝ පැළඳ සිටි දේ කුමක්ද?,"ශරීර වෙනස් කිරීම, ඇඳුම් හෝ ස්වර්ණාභරණ",5598
599,599,"රූපවාහිනී මුදල් ද වඩා වැදගත් වී තිබේ. 1986 දී වසර දෙකක ගිවිසුමක් සඳහා පාපන්දු ලීගයට ඩොලර් මිලියන 6.3 ක් ලැබුණද, 1988 දී එම ගනුදෙනුව අළුත් කළ විට, මිල වසර හතරක් තුළ ඩොලර් මිලියන 44 දක්වා ඉහළ ගියේය. 1988 සාකච්ඡා බිඳී ගිය ලීගයක පළමු සං signs ා විය; සමාජ ශාලා දහයක් ඉවත්ව ගොස් ""සුපිරි ලීගයක්"" පිහිටුවන බවට තර්ජනය කළ නමුත් අවසානයේදී රැඳී සිටීමට පෙළඹුණි. ක්‍රීඩාංගණ වැඩිදියුණු වී තරඟ පැමිණීම සහ ආදායම ඉහළ යත්ම, රටේ ඉහළම කණ්ඩායම් නැවතත් පාපන්දු ලීගයෙන් ඉවත්වීමට කල්පනා කළේ ක්‍රීඩාවට වැඩි වැඩියෙන් මුදල් ගලා ඒම උපයෝගී කර ගැනීම සඳහා ය. ක්‍රීඩාංගණ වැඩිදියුණු වී තරඟ පැමිණීම සහ ආදායම ඉහළ යත්ම, රටේ ඉහළම කණ්ඩායම් නැවතත් පාපන්දු ලීගයෙන් ඉවත්වීමට කල්පනා කළේ ක්‍රීඩාවට වැඩි වැඩියෙන් මුදල් ගලා ඒම උපයෝගී කර ගැනීම සඳහා ය.",වර්ෂ 1998 දී ගනුදෙනුව අළුත් කරන ලද්දේ වසර හතරක් තුළ කුමන මුදලකටද?,"ගනුදෙනුව 1988 දී අළුත් කරන ලද අතර, මිල වසර හතරක් තුළ ඩොලර් මිලියන 44 දක්වා ඉහළ ගියේය.",5599
600,600,"ගනුදෙනුව 1988 දී අළුත් කරන ලද අතර, මිල වසර හතරක් තුළ ඩොලර් මිලියන 44 දක්වා ඉහළ ගියේය. එදිනම රුසියානු එස්එෆ්එස්ආර් හි උත්තරීතර සෝවියට් දේශය රුසියාවේ නෛතික නාමය ""රුසියානු සෝවියට් ෆෙඩරේෂන් සමාජවාදී ජනරජය"" සිට ""රුසියානු සමූහාණ්ඩුව"" ලෙස වෙනස් කිරීම සඳහා ප්‍ර ute ප්තියක් සම්මත කර ගත් අතර එය දැන් ස්වෛරී රාජ්‍යයක් බව පෙන්නුම් කරයි.",ගොර්බචෙව් ඉල්ලා අස්වූයේ කවදාද?,1991 දෙසැම්බර් 25,5600
601,601,1991 දෙසැම්බර් 25 ව්‍යායාම ශාලාවේ අධ්‍යාපනය අවසන් වන විට වොන් නියුමාන් ගණිතය සඳහා ජාතික ත්‍යාගයක් වන ඊට්වෙස් ත්‍යාගය දිනා ගත්තේය.,ව්‍යායාම ශාලාවේ අධ්‍යාපනය අවසන් වන විට වොන් නියුමාන් ගණිතය සඳහා ජාතික ත්‍යාගයක් වන ඊට්වෙස් ත්‍යාගය දිනා ගත්තේය.,ව්‍යායාම ශාලාවේ අධ්‍යාපනය අවසන් වන විට වොන් නියුමාන් ගණිතය සඳහා ජාතික ත්‍යාගයක් වන ඊට්වෙස් ත්‍යාගය දිනා ගත්තේය.,5601
602,602,"එක්සත් ජනපදයේ මැන්ඩොලින් පිළිබඳ දැනුවත්භාවය 1880 ගණන් වලදී මල් හට ගත්තේය, මෙම උපකරණය 1920 ගණන්වල මැද භාගය දක්වාම පැවතුණි. ක්ලැරන්ස් එල්. පාර්ටිට අනුව, එක්සත් ජනපදයේ පළමු මැන්ඩොලින් 1883 හෝ 1884 දී චිකාගෝ හි වයලීනය නිපදවන ජෝසප් බොහ්මන් විසින් සාදන ලදී. ""සුවිශේෂී හැඩය"" සහ ""ගොරහැඩි ඉදි කිරීම්"" සහිත ඔහු භාවිතා කළ යුරෝපීය උපකරණවලට වඩා විශාල බව පාර්ටි විසින් විස්තර කරන ලද අතර ඇමරිකානු උපකරණ ආනයනික උපකරණවලට වඩා උසස් වන තෙක් ගුණාත්මකභාවය වැඩි දියුණු කරන බව පැවසීය. ඒ වන විට පාර්ටි ආනයනික ප්‍රංශ නිෂ්පාදිත මැන්ඩොලින් භාවිතා කරමින් සිටියේය. ඒ වන විට පාර්ටි ආනයනික ප්‍රංශ නිෂ්පාදිත මැන්ඩොලින් භාවිතා කරමින් සිටියේය.",එක්සත් ජනපදයේ පළමු මැඩොලින් සාදන ලද්දේ කවදාද?,1883 හෝ 1884,5602
603,603,1883 හෝ 1884... [උපුටා දැක්වීම අවශ්‍යයි],ඊස්රායල් ආහාරවල ඇති පොදු අමුද්‍රව්‍ය මොනවාද?,ඊස්රායල් ආහාරවල ඇති පොදු අමුද්‍රව්‍ය මොනවාද?...,5603
604,604,"ෆලෆෙල්, හුම්මුස්, ෂක්ෂූකා, කූස්කෝස් සහ සාතාර්... 2003 නොවැම්බර් 27-29 දිනවල ජපානය පිරිමි රිද්මයානුකූල ජිම්නාස්ටික් ලෝක ශූරතාවලියේ පළමු සංස්කරණය පැවැත්වීය.",භාවිතා කරන උපකරණ වර්ග මොනවාද?,"ද්විත්ව මුදු, සැරයටිය, කඹය සහ සමාජශාලා",5604
605,605,"1998 ජුනි මාසයේදී සැමී සෝසා පුපුරා ගියේ රොජර් මාරිස්ගේ නිවෙස් ධාවන වාර්තාව පසුපස හඹා යාමෙනි. මාර්ක් මැක්විවර්ගේ මුළු එකතුවෙන් අඩකටත් වඩා අඩු ප්‍රමාණයක් නියෝජනය කරමින් සෝසාට නිවාස ලකුණු 13 ක් මාසයට ඇතුළත් විය. එම මාසයේ ජුනි 1 වනදා සෝසා සිය පළමු බහු-නිවාස ධාවන තරඟ හතරම පවත්වා ඇති අතර, රූඩි යෝක්ගේ වාර්තාව මාස 20 ක් තුළ ලකුණු 20 ක් ලබා ගනිමින් බිඳ දැමීය. ඔහුගේ month තිහාසික මාසය අවසන් වන විට, පිට දඟ පන්දු යවන්නාගේ නිවාස ලකුණු 33 කෙන් කෙන් ග්‍රිෆි, කනිෂ් with සමඟ ගැටී ඔහුට මැක්ගුවර්ගේ 37 ට වඩා ඉතිරි වූයේ හතර දෙනෙකු පමණි. සෝසා 66 ක් ලබා එන්එල් එම්වීපී සම්මානය දිනා ගත්තේය. සෝසා 66 ක් ලබා එන්එල් එම්වීපී සම්මානය දිනා ගත්තේය.",රොජර් මාරිස්ගේ නිවාස ධාවන වාර්තාව පසුපස හඹා ගියේ කවුද?,සැමී සෝසා,5605
606,606,සැමී සෝසා... සැන්ටිප්පස් මැසිඩෝනියානු හමුදා මාර්ග ඔස්සේ කාර්තජීනියානු හමුදාව ප්‍රතිසංස්කරණය කළේය.,කාර්තේජ්ගේ හමුදාවේ හරය වූයේ කුමන ග්‍රීක විලාසිතාවද?,phalanx,5606
607,607,phalanx... ගමනාගමන කලාපයක් ලෙස ග්‍රේටර් බොස්ටන්හි මිලියන 8.1 ක ජනතාවක් වාසය කරන අතර එය එක්සත් ජනපදයේ හයවන විශාලතම ඒකාබද්ධ සංඛ්‍යාලේඛන ප්‍රදේශය බවට පත්වේ.,බොස්ටන් ආවරණය කරන්නේ වර්ග සැතපුම් කීයක්ද?,වර්ග සැතපුම් 48 යි,5607
608,608,"නැඟෙනහිර දෙසින් ලන්දේසි ලෝ සැක්සන් උපභාෂා ප්‍රදේශයක් ඇත. ග්‍රොනින්ගන්, ඩ්‍රෙන්තේ සහ ඕවර්ජ්සෙල් පළාත් සහ ජෙල්ඩර්ලන්ඩ් පළාතේ සමහර කොටස් ද ඊට ඇතුළත් ය. IJssel ගංගාව දළ වශයෙන් මෙහි භාෂාමය දියඇල්ල සාදයි. මෙම කණ්ඩායම, අඩු ෆ්‍රැන්කෝනියානු නොවුනත්, අසල්වැසි ලෝ ජර්මානු ජාතිකයාට සමීපව සිටියද, හේතු ගණනාවක් නිසා ලන්දේසි ජාතිකයන් ලෙස සැලකේ. 14 සිට 15 වන සියවස දක්වා එහි නාගරික මධ්‍යස්ථාන (ඩිවෙන්ටර්, ස්වොල් සහ කැම්පන් මෙන්ම සුට්ෆෙන් සහ ඩොස්බර්ග්) බටහිර ලිඛිත ලන්දේසීන්ගේ බලපෑමට ලක් වී ඇති අතර එය භාෂාමය වශයෙන් මිශ්‍ර ප්‍රදේශයක් බවට පත්ව ඇත. 17 වන සියවසේ සිට එය ක්‍රමයෙන් ලන්දේසි භාෂා ප්‍රදේශයට ඒකාබද්ධ විය. වෙනත් වචන වලින් කිවහොත්, මෙම කණ්ඩායම සමකාලීනව ලන්දේසි වේ. [උපුටා දැක්වීම අවශ්‍යයි] [උපුටා දැක්වීම අවශ්‍යයි]",නෙදර්ලන්තයේ උපභාෂා බෙදීමක් සනිටුහන් කරන ගඟේ නම කුමක්ද?,අයි.ජේසෙල්,5608
609,609,"දැවමය ද්‍රව්‍යයට ජල අන්තර්ගතයේ සාමාන්‍ය බලපෑම නම් එය වඩාත් මෘදු හා වඩා නම්‍යශීලී වීමයි. පොදු නිරීක්ෂණයේ සමාන බලපෑමක් වන්නේ අමු, කඩදාසි හෝ රෙදි මත ජලය මෘදු කිරීමේ ක්‍රියාවයි. යම් සීමාවන් තුළ, ජල අන්තර්ගතය වැඩි වන තරමට එහි මෘදු කිරීමේ බලපෑම වැඩි වේ. යම් සීමාවන් තුළ, ජල අන්තර්ගතය වැඩි වන තරමට එහි මෘදු කිරීමේ බලපෑම වැඩි වේ.",තෙත් වූ විට දැව මෙන් ලිවීමට හෝ මුද්‍රණය කිරීමට අප භාවිතා කරන ද්‍රව්‍ය මොනවාද?,තෙත් වූ විට දැව මෙන් ලිවීමට හෝ මුද්‍රණය කිරීමට අප භාවිතා කරන ද්‍රව්‍ය මොනවාද?...,5609
610,610,"කඩදාසි තවත් නගර විසි දෙකක් 40,000 ට වඩා විශාල විය; මේවායින් බොහොමයක් ඉතාලියේ සහ අයිබීරියානු අර්ධද්වීපයේ වූ නමුත් ප්‍රංශය, අධිරාජ්‍යය, පහත් රටවල් සහ එංගලන්තයේ ලන්ඩන් යන රටවල ද විය.","1500 දී 40,000 ට වඩා ජනගහනයක් සිටි ඉංග්‍රීසි නගරය කුමක්ද?",ලන්ඩන්,5610
611,611,"ලන්ඩන් තවද, සහතික කිරීමේ ක්‍රියාවෙහි විරුද්ධවාදීන් කියා සිටින්නේ මෙම ප්‍රතිපත්ති මගින් පුද්ගලයින් සහ අයදුම්කරුවන් රැකියා හෝ පාසලට අවමානයට ලක් කරන බවයි.",විශ්ව විද්‍යාල ප්‍රවේශය සඳහා සහතික කිරීමේ ක්‍රියාමාර්ග තහනම් කිරීමට මිචිගන් ඡන්දදායකයින් කී දෙනෙක් තෝරාගෙන තිබේද?,60%,5611
612,612,"GameCube සහ Wii අනුවාද වල ඒවායේ පාලනයන්හි සුළු වෙනස්කම් කිහිපයක් දක්වයි. ක්‍රීඩාවේ Wii අනුවාදය චලන සංවේදක සහ වයි දුරස්ථයේ බිල්ට් ස්පීකර් භාවිතා කරයි. ඊතලයක් විදින විට කථිකයා දුන්නෙකුගේ ශබ්දය, ලින්ක් වෙත උපදෙස් දෙන විට මිඩ්නාගේ සිනහව සහ රහස් සොයා ගැනීමේදී මාලාවේ 'වෙළඳ ලකුණ ""චයිම්' නිකුත් කරයි. වයි දුරස්ථය පැද්දීමෙන් ක්‍රීඩකයා ලින්ක්ගේ කඩුව පාලනය කරයි. නන්චුක් සමඟ සමාන අභිනයන් භාවිතා කරමින් වෙනත් ප්‍රහාරයන් අවුලුවන. ගේම්කියුබ් අනුවාදයට අද්විතීය වන්නේ වයිට අවශ්‍ය විශේෂ “බැලුම්” මාදිලියකට ඇතුළු නොවී ක්‍රීඩකයාට කැමරාව නිදහසේ පාලනය කිරීමට ඇති හැකියාවයි; කෙසේ වෙතත්, ගේම්කියුබ් අනුවාදයේ, වයි අනුවාදයේ හතරක් මෙන් නොව වරකට ලින්ක්ගේ ද්විතියික ආයුධ දෙකක් පමණක් සන්නද්ධ කළ හැකිය. [g] [g]",ආයුධ භාවිතා කිරීම සඳහා Wii භාවිතා කරන්නේ කුමන කොටසද?,වයි දුරස්ථ,5612
613,613,"මැසිවිලි නඟන (හුස්ම ගැනීමේ හ voice) ව්‍යාංජනාක්‍ෂරවලට වඩා සැබෑ අභිලාෂිත හ o ව්යාංජනාක්ෂර, ඉන්දියාවේ භාෂාවල බහුලව දක්නට ලැබෙන [bʱ], [dʱ], [] වැනි ව්‍යාංජනාක්‍ෂර අතිශයින් දුර්ලභ ය. ඒවා කෙලබිට් තා සහ Kx'a භාෂාවලින් ලේඛනගත කර ඇත. වාර්තා කරන ලද හ o නැවතුම්, ඇෆ්රිකේට්ස් සහ ක්ලික් කිරීම් [b͡pʰ, d͡tʰ, d͡tsʰ, d͡tʃʰ, ɡ͡kʰ, ɢ͡qʰ, ᶢʘʰ,,, ᶢǃʰ,]. වාර්තා කරන ලද හ o නැවතුම්, ඇෆ්රිකේට්ස් සහ ක්ලික් කිරීම් [b͡pʰ, d͡tʰ, d͡tsʰ, d͡tʃʰ, ɡ͡kʰ, ɢ͡qʰ, ᶢʘʰ,,, ᶢǃʰ,].",සැබෑ අභිලාෂක ව්‍යාංජනාක්‍ෂර ලෙස සලකන්නේ කුමක්ද?,දුර්ලභයි,5613
614,614,දුර්ලභයි... ශතවර්ෂය අවසානයේ සේද හුවමාරුව (ලොට්ජා ඩි ලා සේඩා) ගොඩනැගිල්ල ඉදිකරන ලද්දේ නගරය වාණිජ එම්පෝරියම් බවට පත්වීමත් සමඟය. එය යුරෝපය පුරා වෙළෙන්දන් ආකර්ෂණය කර ගත්තේය.,වැලෙන්සියාවේ ප්‍රමුඛතම කර්මාන්තය කුමක්ද?,රෙදිපිළි නිෂ්පාදනය,5614
615,615,"සාපේක්ෂව සංවේදී නොවන චිත්‍රපටයකට අනුරූපව අඩු වේග දර්ශකයක් සහිතව, වඩා සංවේදී චිත්‍රපටයක් ලෙස එකම රූප dens නත්වය නිපදවීමට ආලෝකයට වැඩි නිරාවරණයක් අවශ්‍ය වන අතර එය සාමාන්‍යයෙන් මන්දගාමී චිත්‍රපටයක් ලෙස හැඳින්වේ. ඉහළ සංවේදී චිත්‍රපට අනුරූපව වේගවත් චිත්‍රපට ලෙස හැඳින්වේ. ඩිජිටල් සහ චිත්‍රපට ඡායාරූපකරණය යන දෙකෙහිම, ඉහළ සංවේදීතාවන් භාවිතා කිරීමට අනුරූප වන නිරාවරණය අඩු කිරීම සාමාන්‍යයෙන් රූපයේ ගුණාත්මක භාවය අඩු කිරීමට හේතු වේ (රළු චිත්‍රපට ධාන්ය හෝ වෙනත් වර්ගවල ඉහළ රූප ශබ්දය හරහා). කෙටියෙන් කිවහොත්, ඉහළ සංවේදීතාව, ධාන්ය රූපය වනු ඇත. චිත්‍රපටයේ හෝ සංවේදකයේ ක්වොන්ටම් කාර්යක්ෂමතාවයෙන් අවසානයේ සංවේදීතාව සීමා වේ. චිත්‍රපටයේ හෝ සංවේදකයේ ක්වොන්ටම් කාර්යක්ෂමතාවයෙන් අවසානයේ සංවේදීතාව සීමා වේ.",සංවේදී නොවන චිත්‍රපටයක් නිපදවන චිත්‍රපටයේ වේගය කුමක්ද?,මන්දගාමී චිත්‍රපටය,5615
