,Unnamed: 0,context_translated,question_translated,text_translated,original_index
416,416,"වර්තමාන ""ප්‍රෙන්සෙන්ටර්"" (සංගීත ප්‍රධානියා) ටිම් ජොන්සන් වන අතර පාසල තුළ අවයව අටක් සහ සංගීතය සඳහා සම්පූර්ණ ගොඩනැගිල්ලක් ඇත (කාර්ය සාධන අවකාශයන් අතර පාසල් ශාලාව, ෆැරර් රඟහල සහ සංගීතයට කැපවූ ශාලා දෙකක්, පැරී ශාලාව සහ ප්‍රසංගය ඇතුළත් වේ. ශාලාව). ඩොඩෙගරිඩෝ වැනි අපැහැදිලි උපකරණ ඇතුළුව බොහෝ උපකරණ උගන්වනු ලැබේ. පාසල බොහෝ ජාතික තරඟ සඳහා සහභාගී වේ; බොහෝ සිසුන් ජාතික යෞවන වාද්‍ය වෘන්දයේ කොටසක් වන අතර පාසල කැපවූ හා දක්ෂ සංගීත ians යින් සඳහා ශිෂ්‍යත්ව ලබා දෙයි. විද්‍යාලයේ හිටපු පූර්වගාමියෙකු වූ රැල්ෆ් ඕල්වුඩ් විසින් සෑම ග්‍රීෂ්ම කාලයකදීම පාසලේදී ක්‍රියාත්මක වන ඊටන් චෝරල් පා ses මාලා ආරම්භ කර සංවිධානය කරන ලදී. විද්‍යාලයේ හිටපු පූර්වගාමියෙකු වූ රැල්ෆ් ඕල්වුඩ් විසින් සෑම ග්‍රීෂ්ම කාලයකදීම පාසලේදී ක්‍රියාත්මක වන ඊටන් චෝරල් පා ses මාලා ආරම්භ කර සංවිධානය කරන ලදී.",විද්‍යාලයේ හිටපු පූර්වගාමියෙකු වූ රැල්ෆ් ඕල්වුඩ් විසින් සෑම ග්‍රීෂ්ම කාලයකදීම පාසලේදී ක්‍රියාත්මක වන ඊටන් චෝරල් පා ses මාලා ආරම්භ කර සංවිධානය කරන ලදී.,විද්‍යාලයේ හිටපු පූර්වගාමියෙකු වූ රැල්ෆ් ඕල්වුඩ් විසින් සෑම ග්‍රීෂ්ම කාලයකදීම පාසලේදී ක්‍රියාත්මක වන ඊටන් චෝරල් පා ses මාලා ආරම්භ කර සංවිධානය කරන ලදී.,6416
417,417,විද්‍යාලයේ හිටපු පූර්වගාමියෙකු වූ රැල්ෆ් ඕල්වුඩ් විසින් සෑම ග්‍රීෂ්ම කාලයකදීම පාසලේදී ක්‍රියාත්මක වන ඊටන් චෝරල් පා ses මාලා ආරම්භ කර සංවිධානය කරන ලදී. විද්‍යාලයේ හිටපු පූර්වගාමියෙකු වූ රැල්ෆ් ඕල්වුඩ් විසින් සෑම ග්‍රීෂ්ම කාලයකදීම පාසලේදී ක්‍රියාත්මක වන ඊටන් චෝරල් පා ses මාලා ආරම්භ කර සංවිධානය කරන ලදී.,විද්‍යාලයේ හිටපු පූර්වගාමියෙකු වූ රැල්ෆ් ඕල්වුඩ් විසින් සෑම ග්‍රීෂ්ම කාලයකදීම පාසලේදී ක්‍රියාත්මක වන ඊටන් චෝරල් පා ses මාලා ආරම්භ කර සංවිධානය කරන ලදී.,විද්‍යාලයේ හිටපු පූර්වගාමියෙකු වූ රැල්ෆ් ඕල්වුඩ් විසින් සෑම ග්‍රීෂ්ම කාලයකදීම පාසලේදී ක්‍රියාත්මක වන ඊටන් චෝරල් පා ses මාලා ආරම්භ කර සංවිධානය කරන ලදී....,6417
418,418,අමිෂ් බිල් ඩෙරොන්ඩ් වෝර්වික් වෙනුවට විගණන කථාංගවල අධ්‍යක්ෂක ලෙස පත් කළ අතර ලුවී ජේ.,මෙම කන්නයේ නැවත විනිසුරු මඩුල්ලට පැමිණි හිටපු විනිසුරුවරයා කවුද?,ජෙනිෆර් ලෝපේස්,6418
419,419,"අඳුරු සමක් ඇති ජනයාගේ ප්‍රජාවන් ගණනාවක් උතුරු අප්‍රිකාවේ සිටින අතර සමහර ඒවා ප්‍රාග් or තිහාසික ප්‍රජාවන්ගෙන් පැවත එන්නකි. තවත් සමහරු trans තිහාසික ට්‍රාන්ස් සහරාන් වෙළඳාමෙන් පැවත එන්නන් සහ / හෝ, 7 වන සියවසේ උතුරු අප්‍රිකාවේ අරාබි ආක්‍රමණයන්ගෙන් පසුව, උතුරු අප්‍රිකාවේ අරාබි වහල් වෙළඳාමෙන් වහලුන්ගෙන් පැවත එන්නෝ වෙති. තවත් සමහරු trans තිහාසික ට්‍රාන්ස් සහරාන් වෙළඳාමෙන් පැවත එන්නන් සහ / හෝ, 7 වන සියවසේ උතුරු අප්‍රිකාවේ අරාබි ආක්‍රමණයන්ගෙන් පසුව, උතුරු අප්‍රිකාවේ අරාබි වහල් වෙළඳාමෙන් වහලුන්ගෙන් පැවත එන්නෝ වෙති.",අඳුරු සමක් ඇති ප්‍රජාවන් සිටියේ කොහේද?,උතුරු අප්රිකාව,6419
420,420,උතුරු අප්රිකාව... වික්ටෝරියා රැජින 1854 දී පුද්ගලිකව අවසර ලබා දුන් අවසාන රාජාණ්ඩුව බවට පත්විය.,පුද්ගලිකව අවසර ලබා දුන් අවසාන රජතුමා කවුද?,වික්ටෝරියා රැජින,6420
421,421,"අද, දිගු සංස්කෘතික සම්ප්‍රදායක් සහ දේශීය අධ්‍යාපන ආයතනවල දැඩි සහයෝගය ඇතිව, නැන්ජින් පොදුවේ සලකනු ලබන්නේ “සංස්කෘතික නගරයක්” සහ චීනයේ ජීවත් වීමට වඩාත් ප්‍රසන්න නගරවලින් එකක් ලෙස ය.",චීන ජාතිකයන් ජීවත් වීමට වඩාත් ප්‍රසන්න නගරවලින් එකක් ලෙස සැලකෙන නගරය කුමක්ද?,නන්ජින්,6421
422,422,වයස අවුරුදු 7 සිට 13 දක්වා අධ්‍යාපනය අනිවාර්ය වේ. පිරිමි ළමයින් බඳවා ගැනීම ගැහැණු ළමයින්ට වඩා ඉහළ ය. 1998 දී දළ ප්‍රාථමික බඳවා ගැනීමේ අනුපාතය 53.5% ක් වූ අතර පිරිමින් සඳහා වැඩි බඳවා ගැනීමේ අනුපාතය (67.7%) කාන්තාවන් හා සසඳන විට (40%). 1998 දී දළ ප්‍රාථමික බඳවා ගැනීමේ අනුපාතය 53.5% ක් වූ අතර පිරිමින් සඳහා වැඩි බඳවා ගැනීමේ අනුපාතය (67.7%) කාන්තාවන් හා සසඳන විට (40%).,අධ්‍යාපනය අනිවාර්ය වන විට වයස් මොනවාද?,7 සිට 13 දක්වා,6422
423,423,"7 සිට 13 දක්වා... නගරය දශක ගණනාවක් තිස්සේ නොසලකා හැර තිබුණි. 1610 දී ඔහු in ාතනය කරන විට, IV වන හෙන්රි, පැරිස් පාලම පදික වේදිකා සහිත හා ගොඩනැගිලිවලින් ආවරණය නොවූ පළමු පාලම වන පොන්ට් නියුෆ් නැවත ගොඩනඟා, ලුවර් සිට ටුවිලරීස් මාළිගාවට නව තටු සම්බන්ධ කර, පළමු පැරිස් නේවාසික චතුරශ්‍රය නිර්මාණය කළේය. රෝයල් තබන්න, දැන් පෙදෙස ඩෙස් වොස්ජස්.",ශාන්ත බර්තොලමෙව් දිනය සමූල re ාතනය කළ දිනය කුමක්ද?,15 අගෝස්තු 1572,6423
424,424,"ඊශ්‍රායෙලය යන නාමයේ පළමු වාර්තාව (යස්ර් ලෙස) සිදුවන්නේ ඊජිප්තු පාරාවෝ මර්නෙප්ටා වෙනුවෙන් ඉදිකරන ලද මර්නෙප්ටා ස්ටේලයෙනි. ක්‍රි.පූ. 1209 දී “ඊශ්‍රායෙලය නාස්ති වී ඇත. ඔහුගේ වංශයද නැත.” මෙම “ඊශ්‍රායලය” මධ්‍යම කඳුකරයේ සංස්කෘතික හා බොහෝ විට දේශපාලන වස්තුවක් වූ අතර එය ඊජිප්තුවරුන් විසින් ඔවුන්ගේ ආධිපත්‍යයට අභියෝගයක් ලෙස වටහා ගත හැකි තරම් ප්‍රමාණවත් නමුත් සංවිධානාත්මක රාජ්‍යයකට වඩා ජනවාර්ගික කණ්ඩායමක් විය. ඉශ්‍රායෙල්වරුන්ගේ මුතුන් මිත්තන්ට කානාන් සහ මුහුදු ජනයාට ආවේණික වූ සෙමීවරුන් ඇතුළත් වන්නට ඇත. මැක්නට් පවසන්නේ, “යකඩ යුගයේදී යම් ජනගහනයක් තමන්ව‘ ඊශ්‍රායෙලිතයන් ’ලෙස හදුනා ගැනීමට පටන් ගත් බව උපකල්පනය කිරීම ආරක්ෂිතයි”, කානානිවරුන්ගෙන් වෙන් කොට අන්තර් විවාහය තහනම් කිරීම, පවුල් ඉතිහාසය සහ පෙළපත් පිළිබඳව අවධාරණය කිරීම සහ ආගම. මැක්නට් පවසන්නේ, “යකඩ යුගයේදී යම් ජනගහනයක් තමන්ව‘ ඊශ්‍රායෙලිතයන් ’ලෙස හදුනා ගැනීමට පටන් ගත් බව උපකල්පනය කිරීම ආරක්ෂිතයි”, කානානිවරුන්ගෙන් වෙන් කොට අන්තර් විවාහය තහනම් කිරීම, පවුල් ඉතිහාසය සහ පෙළපත් පිළිබඳව අවධාරණය කිරීම සහ ආගම.",ඊශ්‍රායෙලය යන නාමයේ පළමු වාර්තාව සිදු වන්නේ කවදාද?,මර්නෙප්ටා ස්ටෙල්,6424
425,425,මර්නෙප්ටා ස්ටෙල් මර්නෙප්ටා ස්ටෙල්...,ස්මිත් විශ්වාස කළේ ශුද්ධ ලියවිලිමය පල්ලියකින් සමන්විත විය යුත්තේ පුනර්ජනනීය ඇදහිලිවන්තයන්ගෙන් පමණක්ද?,බව්තීස්ම වූයේ ඇදහිල්ල පිළිබඳ පෞද්ගලික පාපොච්චාරණයකිනි,6425
426,426,"බව්තීස්ම වූයේ ඇදහිල්ල පිළිබඳ පෞද්ගලික පාපොච්චාරණයකිනි... මෙය සංක්‍රාන්ති අවධියක් බවත්, සිසුන්ගේ චිත්තවේගීය සංවර්ධනය හා තෝරාගත් විෂයයන් සැලකිල්ලට ගත යුතු බැවින් සිසුන් උපාධිය ලබා ගන්නා වයස පිළිබඳව නම්‍යශීලී විය යුතු බවත් ඔහු ලිවීය.",ද්විතීයික අධ්‍යාපනයේදී ඉබ්නු සීනා ප්‍රාන්ත දරුවන් ඉගෙන ගත යුතු කුසලතා මොනවාද?,අතින් කුසලතා,6426
427,427,"එක්සත් රාජධානියේ මෙම චිත්‍රපටය සඳුදා පෙරදසුනෙන් ඩොලර් මිලියන 4.1 ක් (ඩොලර් මිලියන 6.4 ක්) උපයා ගත්තේය. එහි ආරම්භක දිනයේදී එය ඩොලර් මිලියන 6.3 ක් (ඩොලර් මිලියන 9.2 ක්) සහ බදාදා ඩොලර් මිලියන 5.7 ක් (ඩොලර් මිලියන 8.8 ක්) උපයා ගත් අතර එය දින දෙකේම එක්සත් රාජධානියේ වාර්තා පිහිටුවීය. චිත්‍රපටයේ පළමු දින හත තුළ එය ඩොලර් මිලියන 41.7 ක් (ඩොලර් මිලියන 63.8 ක්) උපයා ඇති අතර 2004 දී හැරී පොටර් සහ ඇස්කබාන් හි සිරකරු විසින් ඩොලර් මිලියන 23.88 ක් (ඩොලර් මිලියන 36.9 ක්) විසින් පිහිටුවන ලද පළමු සතියේ ඉහළම විවෘත කිරීම සඳහා එක්සත් රාජධානියේ වාර්තාව බිඳ දැමීය. ස්කයිෆල් හි ඩොලර් මිලියන 20.1 (ඩොලර් මිලියන 31) හා සසඳන විට දළ ආදායම ඩොලර් මිලියන 20.4 (ඩොලර් මිලියන 31.2) කි. මෙම චිත්‍රපටය තිරය සඳහා හොඳම ආරම්භක සාමාන්‍යය වන ඩොලර් 110,000 ක වාර්තාව ද බිඳ දැමීය. මීට පෙර ද ඩාර්ක් නයිට් විසින් ඩොලර් 100,200 ක් ලබා ගත් වාර්තාවකි. එහි මුළු වටිනාකම ඩොලර් මිලියන 136.3 කි. එක්සත් ජනපදයේ, එය අවතාර් අභිබවා යමින් මෙතෙක් ඩොලර් මිලියන 10.09 ක් උපයා ඇති මෙරට වැඩිම ආදායමක් උපයාගත් අයිමැක්ස් නිකුතුව බවට පත්විය. එක්සත් ජනපදයේ, එය අවතාර් අභිබවා යමින් මෙතෙක් ඩොලර් මිලියන 10.09 ක් උපයා ඇති මෙරට වැඩිම ආදායමක් උපයාගත් අයිමැක්ස් නිකුතුව බවට පත්විය.",පළමු සතියේ ආරම්භක දළ ආදායම සඳහා එක්සත් රාජධානියේ වාර්තාවක් තැබූ චිත්‍රපටය කුමක්ද?,හැරී පොටර් සහ අස්කාබාන් හි සිරකරු,6427
428,428,හැරී පොටර් සහ අස්කාබාන් හි සිරකරු හැරී පොටර් සහ අස්කාබාන් හි සිරකරු...,චාල්ස් ඩාවින්ගේ සීයාගේ නම කුමක්ද?,ඉරැස්මස් ඩාවින්,6428
429,429,ඉරැස්මස් ඩාවින් මිලාන්හි පැරණිතම භූගත මාර්ගය වන මිලාන් මෙට්‍රෝ හි 1 වන පේළිය සඳහා ද එම ක්‍රමයම භාවිතා කරන ලදී.,ලන්ඩන් භූගත භාවිතා කරන්නේ කුමන ආකාරයේ පද්ධතියක්ද?,සිව් දුම්රිය පද්ධතිය,6429
430,430,සිව් දුම්රිය පද්ධතිය... මේ දෙකම සහ එහි අනුප්‍රාප්තිකයා වූ දක්ෂිණ දුම්රිය (එක්සත් රාජධානිය) නගරයේ නැව් තටාක මිලදී ගැනීම සහ සංවර්ධනය කිරීමෙන් පසු නවීන වරාය නිර්මාණය කිරීමේදී වැදගත් කාර්යභාරයක් ඉටු කළේය.,සදම්ටන් දුම්රිය මාර්ග මගින් භාණ්ඩ ප්‍රවාහන සේවා සපයන අතර වෙනත් වැදගත් සේවාවන් මොනවාද?,මගී සේවා,6430
431,431,මගී සේවා... චාල්ස් ඩාවින් වෙනුවෙන් බ්‍රිතාන්‍යයට පිවිසීමට බොහෝ දේ කළ ස්වභාව විද්‍යා ist ආචාර්ය විලියම් එල්ෆර්ඩ් ලීච් එෆ්ආර්එස් 1791 දී හෝ ගේට් හි උපත ලැබීය.,ශ්‍රීමත් ෆ්‍රැන්සිස් ඩ්‍රේක්ගේ උපන් ස්ථානය කුමක්ද?,ටාවිස්ටොක්,6431
432,432,"ඒකාබද්ධ පළිබෝධ කළමනාකරණය (අයිපීඑම්) සඳහා ප්‍රවේශයක් ලෙස “තල්ලු කිරීම” යන පදය 1987 දී පිහිටුවන ලදී. මෙම උපක්‍රමය කෘමීන්ගේ ව්‍යාප්තිය හා බහුලත්වය හැසිරවීමට හැසිරීම වෙනස් කරන උත්තේජක මිශ්‍රණයක් භාවිතා කරයි. “තල්ලු කිරීම” යන්නෙන් අදහස් කරන්නේ කෘමීන් පලවා හරිනු ලැබීම හෝ ආරක්ෂා කරනු ලබන ඕනෑම සම්පතකින් away ත් වීමයි. “අදින්න” යන්නෙන් අදහස් කරන්නේ ඇතැම් උත්තේජක (අර්ධ රසායනික උත්තේජක, ෆෙරමෝන්, ආහාර ආකලන, දෘශ්‍ය උත්තේජක, ජානමය වශයෙන් වෙනස් කරන ලද ශාක ආදිය) පළිබෝධකයන් ආකර්ෂණය කර ගැනීම සඳහා ඒවා විනාශ වන බෝග උගුලට හසු කර ගැනීමයි. අයිපීඑම් හි පුෂ්-පුල් උපාය මාර්ගයක් ක්‍රියාත්මක කිරීම සඳහා විවිධ සංරචක ගණනාවක් සම්බන්ධ වේ. අයිපීඑම් හි පුෂ්-පුල් උපාය මාර්ගයක් ක්‍රියාත්මක කිරීම සඳහා විවිධ සංරචක ගණනාවක් සම්බන්ධ වේ.",IPM යනු කුමක්ද?,ඒකාබද්ධ පළිබෝධ කළමනාකරණය,6432
433,433,"හැන් මධ්‍යම ආසියාවට ව්‍යාප්ත වීමටත් පෙර, ක්‍රි.පූ. 139 සිට 125 දක්වා රාජ්‍ය තාන්ත්‍රිකයෙකු වන ෂැං ක්වාන්ගේ චාරිකා අවට බොහෝ ශිෂ් .ාචාරයන් සමඟ චීන සම්බන්ධතා ඇති කර ගෙන තිබුණි. ෂැංට දුවාන් (ෆර්ගනා), කන්ජු (සොග්ඩියානා) සහ ඩැක්සියා (බැක්ටීරියාව, කලින් ග්‍රීක-බැක්ටීරියානු රාජධානිය) හමු විය; ඔහු ෂෙන්ඩු (උතුරු ඉන්දියාවේ ඉන්දු ගංගා නිම්නය) සහ ඇන්සි (පාර්තියන් අධිරාජ්‍යය) පිළිබඳ තොරතුරු රැස් කළේය. මේ සෑම රටකටම අවසානයේ හැන් තානාපති කාර්යාල ලැබුණි. මෙම සම්බන්ධතා රෝම අධිරාජ්‍යය දක්වා විහිදී ගිය සේද මාවතේ වෙළඳ ජාලයේ ආරම්භය සනිටුහන් කරමින් රෝමයට සේද වැනි හැන් භාණ්ඩ සහ චීනයට වීදුරු භාණ්ඩ වැනි රෝමානු භාණ්ඩ ගෙන එනු ලැබීය. මෙම සම්බන්ධතා රෝම අධිරාජ්‍යය දක්වා විහිදී ගිය සේද මාවතේ වෙළඳ ජාලයේ ආරම්භය සනිටුහන් කරමින් රෝමයට සේද වැනි හැන් භාණ්ඩ සහ චීනයට වීදුරු භාණ්ඩ වැනි රෝමානු භාණ්ඩ ගෙන එනු ලැබීය.",ඇන්සි හි තානාපති කාර්යාලයක් පිහිටුවා ඇති අධිරාජ්‍යය කුමක්ද?,හැන්,6433
434,434,හැන්... මෙම කණ්ඩායම සාමාන්‍ය පුරවැසියන්ගෙන් සහ රජයට සමීප පුද්ගලයින්ගෙන් සමන්විත වේ.,සාමාන්‍ය පුරවැසියන් සමඟ එරිත්‍රියාවේ ප්‍රජාතන්ත්‍රවාදී අයිතිවාසිකම් සඳහා පුරවැසියන් කවුරුන්ද?,සමහර අය රජයට සමීපයි,6434
435,435,"සෝවියට් සමූහාණ්ඩුවේ බිඳවැටීමෙන් පසු 1991 දෙසැම්බර් 25 වන දින ජනරජය රුසියානු සමූහාණ්ඩුව ලෙස නම් කරන ලද අතර එය අද දක්වාම පවතී. මෙම නම සහ ""රුසියාව"" 1992 අපේ‍්‍රල් 21 වන දින පවත්නා ආණ්ඩුක‍්‍රම ව්‍යවස්ථා සංශෝධනයේ නිල රාජ්‍ය නාමයන් ලෙස සඳහන් කර ඇති අතර 1993 රුසියාවේ ආණ්ඩුක‍්‍රම ව්‍යවස්ථාවේ එය රඳවා තබා ගන්නා ලදී. මෙම නම සහ ""රුසියාව"" 1992 අපේ‍්‍රල් 21 වන දින පවත්නා ආණ්ඩුක‍්‍රම ව්‍යවස්ථා සංශෝධනයේ නිල රාජ්‍ය නාමයන් ලෙස සඳහන් කර ඇති අතර 1993 රුසියාවේ ආණ්ඩුක‍්‍රම ව්‍යවස්ථාවේ එය රඳවා තබා ගන්නා ලදී.",සෝවියට් සංගමය බිඳ වැටීමෙන් පසු රුසියාව ගත් නම කුමක්ද?,රුසියානු සමූහාණ්ඩුව,6435
436,436,"චොපින්ගේ සොහොන් ගල, සංගීත කෞතුකාගාරය, යූටර්පේ, බිඳුණු ගීතයක් ගැන හ ing මින්, ක්ලෝසින්ගර් විසින් නිර්මාණය කර මූර්ති කරන ලදී. අවමංගල්‍ය හා ස්මාරකයේ වියදම්, ෆ්‍රෑන්ක් 5,000 ක් වන අතර, ජේන් ස්ටර්ලිං විසින් ආවරණය කරන ලද අතර, රචනා කළ සහෝදරිය ලුඩ්විකා වෝර්සෝ වෙත නැවත පැමිණීම සඳහා ද ගෙවන ලදී. ලුඩ්විකා 1850 දී චොපින්ගේ හදවත මත්පැන් පානය කර නැවත පෝලන්තයට ගෙන ගියේය. [N 9] ඇය වැලි සිට චොපින් වෙත ලිපි දෙසියයක එකතුවක් ද ගත්තාය; 1851 න් පසු මේවා නැවත වැලි වෙත ගෙන එන ලද අතර ඒවා විනාශ වූ බව පෙනේ. [n 9] ඇය වැලි සිට චොපින් වෙත ලිපි දෙසියයක එකතුවක් ද ගත්තාය; 1851 න් පසු මේවා නැවත වැලි වෙත ගෙන එන ලද අතර ඒවා විනාශ වූ බව පෙනේ.",චොපින්ගේ අවමංගල්‍යයට මුදල් ගෙව්වේ කවුද?,චොපින්ගේ අවමංගල්‍යයට මුදල් ගෙව්වේ කවුද?...,6436
437,437,ජේන් ස්ටර්ලින් ජේන් ස්ටර්ලින්,ජේන් ස්ටර්ලින්,ජේන් ස්ටර්ලින්,6437
438,438,"ජේන් ස්ටර්ලින් අනෙක් ඒවා අතර ප්‍රෙස්බිටේරියන් (2.52%), පෙන්තකොස්ත (1.99%), එපිස්කෝපලියන් (1.12%), ලූතරන් (1.06%), පසු දින සාන්තුවරයන් (0.99%) සහ නැගෙනහිර ඕතඩොක්ස්, කොප්ටික් ඕතඩොක්ස් ඇතුළු අනෙකුත් ක්‍රිස්තියානි නිකායන් (6.68%) ඇතුළත් වේ. යෙහෝවාගේ සාක්ෂිකරු, ක්‍රිස්තියානි විද්‍යාව, ක්‍රිස්තියානි ඒකීයවාදය, වෙනත් ප්‍රධාන රෙපරමාදු කණ්ඩායම් සහ නිකායට අයත් නොවන අය.",කීදෙනෙක් ආගමට අනුබද්ධද?,මිනිසුන්ගෙන් 46.41%,6438
439,439,"බොහෝ පක්ෂීන්ට පියාසර කළ හැකි අතර එමඟින් අනෙකුත් පෘෂ් b වංශී පංති වලින් වෙන්කර හඳුනාගත හැකිය. පියාසර කිරීම බොහෝ පක්ෂි විශේෂ සඳහා දුම්රිය එන්ජින් සඳහා මූලික මාධ්‍යයක් වන අතර එය බෝ කිරීම, පෝෂණය කිරීම සහ විලෝපිකයන් වැළැක්වීම සහ පැන යාම සඳහා යොදා ගනී. සැහැල්ලු ඇටසැකිල්ලක්, විශාල පියාසර මාංශ පේශි දෙකක්, පෙක්ටෝරලිස් (කුරුල්ලන්ගේ මුළු ස්කන්ධයෙන් 15% ක් පමණ දායක වේ) සහ සුපර්කොරකොයිඩියස් මෙන්ම නවීකරණය කරන ලද නළල (පියාපත්) ඇතුළුව කුරුල්ලන්ට පියාසර කිරීම සඳහා විවිධ අනුවර්තන ඇත. aerofoil. පියාපත් හැඩය සහ ප්‍රමාණය සාමාන්‍යයෙන් කුරුලු විශේෂයක පියාසැරි වර්ගය තීරණය කරයි; බොහෝ පක්ෂීන් බලශක්තියෙන් හා වේගයෙන් පියාසර කරන ගුවන් ගමන් සමඟ අඩු ශක්තියක් සහිත ඉහළ යන පියාසරයක් ඒකාබද්ධ කරයි. වඳ වී ගොස් ඇති බොහෝ පක්ෂීන් මෙන් දැනට පවතින පක්ෂි විශේෂ 60 ක් පමණ පියාසර රහිත ය. හුදකලා දූපත් වල කුරුල්ලන් තුළ පියාසර කිරීම බොහෝ විට පැන නගින්නේ බොහෝ විට සීමිත සම්පත් සහ ඉඩම් විලෝපිකයන් නොමැති වීම හේතුවෙනි. පියාසර රහිත වුවද, පෙන්ගුවින් වරුන්, ෂියර් වෝටර් සහ ඩිපර් වැනි ජලයෙන් “පියාසර” කිරීමට සමාන මාංශ පේශි හා චලනයන් භාවිතා කරයි. පියාසර රහිත වුවද, පෙන්ගුවින් වරුන්, ෂියර් වෝටර් සහ ඩිපර් වැනි ජලයෙන් “පියාසර” කිරීමට සමාන මාංශ පේශි හා චලනයන් භාවිතා කරයි.",කුරුල්ලෙකුගේ මුළු ස්කන්ධයෙන් කොපමණ ප්‍රතිශතයක්ද?,15%,6439
440,440,15% 2014/15 අධ්‍යයන වර්ෂය ආරම්භ කිරීම සඳහා සමිතිය තොරතුරු හා සන්නිවේදන තාක්ෂණ ආයතනය ලෙස නම් කරන ලදී.,ඉම්පීරියල් කොලේජ් යූනියන් රූපවාහිනී නාලිකාව ආරම්භ කළේ කවදාද?,1969,6440
441,441,"1969... පියු සංස්කෘතිය ඉන්දියාව සමඟ වෙළඳාමට බෙහෙවින් බලපා ඇති අතර බුද්ධාගම ආනයනය කිරීම මෙන්ම අනෙකුත් සංස්කෘතික, වාස්තු විද්‍යාත්මක හා දේශපාලන සංකල්ප පසුකාලීන බුරුම සංස්කෘතිය හා දේශපාලන සංවිධානය කෙරෙහි තිරසාර බලපෑමක් ඇති කරනු ඇත.",විශාල වැදගත්කමක් ඇති වෙනත් රටවලින් මියන්මාරය ආනයනය කරන්නේ කුමක්ද?,"බුද්ධාගම මෙන්ම වෙනත් සංස්කෘතික, වාස්තු විද්‍යාත්මක හා දේශපාලන සංකල්ප",6441
442,442,"ඉංග්‍රීසි භාෂාවෙන්, දෙවියන්ගේ ප්‍රාග්ධනීකෘත ස්වරූපය බහු දේවවාදයේ ඒක දේවවාදී “දෙවියන්” සහ “දෙවිවරුන්” අතර වෙනස නිරූපණය කරයි. දෙවියන් යන ඉංග්‍රීසි වචනය සහ වෙනත් භාෂාවන්හි එහි සගයන් සාමාන්‍යයෙන් ඕනෑම හා සියලු සංකල්ප සඳහා භාවිතා වන අතර, ආගම් අතර සැලකිය යුතු වෙනස්කම් තිබියදීත්, මෙම යෙදුම සැමට පොදු ඉංග්‍රීසි පරිවර්තනයක් ලෙස පවතී. හෙබ්‍රෙව් එල් සම්බන්ධයෙන්ද එය එසේම වේ. නමුත් යුදෙව් ආගමේ දෙවියන් වහන්සේට නියම නමක් ලබා දී ඇත. බයිබලයේ බොහෝ පරිවර්තනවල, ස්වාමීන්වහන්සේ යන වචනය සෑම අගනගරයකම ඇති විට, එයින් අදහස් කරන්නේ එම වචනය ටෙට්‍රග්‍රැමටනය නියෝජනය කරන බවයි. බයිබලයේ බොහෝ පරිවර්තනවල, ස්වාමීන්වහන්සේ යන වචනය සෑම අගනගරයකම ඇති විට, එයින් අදහස් කරන්නේ එම වචනය ටෙට්‍රග්‍රැමටනය නියෝජනය කරන බවයි.",දෙවිවරුන්ගෙන් දෙවියන් වෙනස් වන්නේ කුමක් ද?,දෙවියන්ගේ ප්‍රාග්ධනීකෘත ස්වරූපය,6442
443,443,"දෙවියන්ගේ ප්‍රාග්ධනීකෘත ස්වරූපය කෙනෙකුගේ කැමැත්ත රජයට ඉදිරිපත් කිරීමෙන් පුද්ගලික නිදහස, තේරීම සහ වගකීම ප්‍රතික්ෂේප වේ.",පුද්ගලයාගේ අභිවෘද්ධිය අභිබවා යා යුත්තේ කාගේ කැමැත්තද?,රජයේ,6443
444,444,රජයේ... 2014 දී නව මරණ ද sentences ුවම් 73 ක් ලබා දී ඇති අතර එය 1973 න් පසු අඩුම සංඛ්‍යාවයි (44).,මරණීය දණ්ඩනය නියම වූ මරණ 73 ක් ඇති වසර කුමක්ද?,2014,6444
445,445,2014 2014,2014,2014,6445
